ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen.x,date.x,logger.site,logger.position,depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen.y,temperature,logger.id,date.y,time,day.night,quarterly,dT,dz,mid_depth,abs_dT,dTdz,resolvable,depth_diff
31,2021-08-02T05:20:00Z,14.736,blue.ruin,0.939542483660131,2.00171717171717,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,1.95,14.64,21063701,2021-08-02,NA,NA,NA,-2.0340000000000007,0.15000000000000013,1.025,2.0340000000000007,-13.559999999999993,TRUE,0.08545751633986887
6,2021-08-02T05:25:00Z,14,norwood,0.966949152542373,1.68358474576271,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.844,15.012,931632,2021-08-02,5:26,night,1,-1.298,0.15000000000000002,0.925,1.298,-8.653333333333332,TRUE,0.04194915254237297
7,2021-08-02T05:25:00Z,12.391,blue.ruin,1.43828671328671,2.686,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.11328671328670992
11,2021-08-02T05:25:00Z,13.221,blue.ruin,1.05594555873925,2.2111020773639,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.04,14.7,21063701,2021-08-02,NA,NA,NA,-2.0939999999999994,0.15000000000000013,1.025,2.0939999999999994,-13.959999999999983,TRUE,0.03094555873924998
13,2021-08-02T05:25:00Z,15.293,norwood,0.8217417538214,2.10590684499866,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.844,15.012,931632,2021-08-02,5:26,night,1,-1.298,0.15000000000000002,0.925,1.298,-8.653333333333332,TRUE,0.10325824617860002
14,2021-08-02T05:25:00Z,14.566,norwood,0.901540832049307,1.7733031587057,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.844,15.012,931632,2021-08-02,5:26,night,1,-1.298,0.15000000000000002,0.925,1.298,-8.653333333333332,TRUE,0.023459167950693027
21,2021-08-02T05:25:00Z,15.276,blue.ruin,0.885952557449963,2.31598625244289,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.04,14.7,21063701,2021-08-02,NA,NA,NA,-2.0939999999999994,0.15000000000000013,1.025,2.0939999999999994,-13.959999999999983,TRUE,0.13904744255003687
2,2021-08-02T05:30:00Z,14.25,norwood,0.93096926713948,1.73950807722616,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.853,14.935,931632,2021-08-02,5:31,night,1,-1.2690000000000001,0.15000000000000002,0.925,1.2690000000000001,-8.459999999999999,TRUE,0.0059692671394799834
5,2021-08-02T05:30:00Z,14.562,blue.ruin,0.961210974456008,2.18252826395459,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.17,14.72,21063701,2021-08-02,NA,NA,NA,-2.1140000000000008,0.15000000000000013,1.025,2.1140000000000008,-14.093333333333327,TRUE,0.0637890255439919
8,2021-08-02T05:30:00Z,14.53,blue.ruin,0.963481551561022,2.18506563386944,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.17,14.72,21063701,2021-08-02,NA,NA,NA,-2.1140000000000008,0.15000000000000013,1.025,2.1140000000000008,-14.093333333333327,TRUE,0.06151844843897791
10,2021-08-02T05:30:00Z,12.477,blue.ruin,1.30297202797203,2.56444624125874,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.022027972027970133
15,2021-08-02T05:30:00Z,13.148,blue.ruin,1.06154210028382,2.29464829706717,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.17,14.72,21063701,2021-08-02,NA,NA,NA,-2.1140000000000008,0.15000000000000013,1.025,2.1140000000000008,-14.093333333333327,TRUE,0.03654210028381999
16,2021-08-02T05:30:00Z,14.59,norwood,0.890780141843972,1.79583983451537,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.853,14.935,931632,2021-08-02,5:31,night,1,-1.2690000000000001,0.15000000000000002,0.925,1.2690000000000001,-8.459999999999999,TRUE,0.034219858156028016
17,2021-08-02T05:30:00Z,16.385,blue.ruin,0.762827879090682,2.87444780051325,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.723,20659256,2021-08-02,NA,NA,NA,-4.002999999999998,0.44999999999999996,0.725,4.002999999999998,-8.895555555555553,TRUE,0.03782787909068197
23,2021-08-02T05:30:00Z,12.623,blue.ruin,1.09879375591296,2.33627702223273,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.17,14.72,21063701,2021-08-02,NA,NA,NA,-2.1140000000000008,0.15000000000000013,1.025,2.1140000000000008,-14.093333333333327,TRUE,0.07379375591296
30,2021-08-02T05:30:00Z,12.472,blue.ruin,1.31083916083916,2.57323776223776,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.0141608391608401
4,2021-08-02T05:35:00Z,12.812,norwood,1.39944933920705,1.07287334801762,2021-08-02,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,1.008,12.71,215432,2021-08-02,5:36,night,1,-0.0070000000000014495,0.050000000000000044,1.475,0.0070000000000014495,-0.14000000000002888,FALSE,0.07555066079295014
6,2021-08-02T05:35:00Z,13.938,norwood,0.961783439490446,1.63454458598726,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.778,14.874,931632,2021-08-02,5:36,night,1,-1.2560000000000002,0.15000000000000002,0.925,1.2560000000000002,-8.373333333333333,TRUE,0.036783439490445935
11,2021-08-02T05:35:00Z,15.851,blue.ruin,0.821252796420581,2.6328533658735,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.723,20659256,2021-08-02,NA,NA,NA,-4.023,0.44999999999999996,0.725,4.023,-8.94,TRUE,0.09625279642058104
14,2021-08-02T05:35:00Z,14.629,norwood,0.879259554140127,1.7404502388535,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.778,14.874,931632,2021-08-02,5:36,night,1,-1.2560000000000002,0.15000000000000002,0.925,1.2560000000000002,-8.373333333333333,TRUE,0.045740445859873025
18,2021-08-02T05:35:00Z,17.004,norwood,0.633492579792641,3.79007562512706,2021-08-02,norwood.mouth,mid.temp,0.35,1.65,hobo.onset.temp,44.384152,-123.236857,NA,19.793,20659259,2021-08-02,5:35,night,1,-4.918999999999999,0.5,0.6,4.918999999999999,-9.837999999999997,TRUE,0.033492579792640975
21,2021-08-02T05:35:00Z,16.341,blue.ruin,0.766442953020134,2.83415497254424,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.723,20659256,2021-08-02,NA,NA,NA,-4.023,0.44999999999999996,0.725,4.023,-8.94,TRUE,0.04144295302013401
22,2021-08-02T05:35:00Z,13.797,blue.ruin,1.01468481375358,2.23746006446991,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.16,14.7,21063701,2021-08-02,NA,NA,NA,-2.0939999999999994,0.15000000000000013,1.025,2.0939999999999994,-13.959999999999983,TRUE,0.010315186246419916
31,2021-08-02T05:35:00Z,14.799,blue.ruin,0.938926174496644,2.2006711409396,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.16,14.7,21063701,2021-08-02,NA,NA,NA,-2.0939999999999994,0.15000000000000013,1.025,2.0939999999999994,-13.959999999999983,TRUE,0.08607382550335596
5,2021-08-02T05:40:00Z,14.438,blue.ruin,0.960790273556231,2.13297530395137,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.12,14.58,21063701,2021-08-02,NA,NA,NA,-1.9740000000000002,0.15000000000000013,1.025,1.9740000000000002,-13.15999999999999,TRUE,0.06420972644376888
7,2021-08-02T05:40:00Z,12.454,blue.ruin,1.33916083916084,2.58796590909091,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.014160839160839878
8,2021-08-02T05:40:00Z,15.093,blue.ruin,0.893954843408594,2.34316162351851,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.12,14.58,21063701,2021-08-02,NA,NA,NA,-1.9740000000000002,0.15000000000000013,1.025,1.9740000000000002,-13.15999999999999,TRUE,0.13104515659140592
10,2021-08-02T05:40:00Z,12.539,blue.ruin,1.20541958041958,2.42714204545455,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.1195804195804202
13,2021-08-02T05:40:00Z,15.481,norwood,0.785291742378357,2.26233609260381,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.653,14.84,931632,2021-08-02,5:41,night,1,-1.1500000000000004,0.15000000000000002,0.925,1.1500000000000004,-7.666666666666668,TRUE,0.13970825762164307
16,2021-08-02T05:40:00Z,14.59,norwood,0.882608695652174,1.61745652173913,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.653,14.84,931632,2021-08-02,5:41,night,1,-1.1500000000000004,0.15000000000000002,0.925,1.1500000000000004,-7.666666666666668,TRUE,0.04239130434782601
17,2021-08-02T05:40:00Z,16.76,blue.ruin,0.711835396941005,3.06832814672582,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.699,20659256,2021-08-02,NA,NA,NA,-4.1190000000000015,0.44999999999999996,0.725,4.1190000000000015,-9.153333333333338,TRUE,0.013164603058995028
23,2021-08-02T05:40:00Z,12.56,blue.ruin,1.17237762237762,2.38740909090909,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.12,14.58,21063701,2021-08-02,NA,NA,NA,-1.9740000000000002,0.15000000000000013,1.025,1.9740000000000002,-13.15999999999999,TRUE,0.1473776223776202
30,2021-08-02T05:40:00Z,12.472,blue.ruin,1.31083916083916,2.55390909090909,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.0141608391608401
2,2021-08-02T05:45:00Z,14.25,norwood,0.931091058244463,1.68268888433142,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.795,14.909,931632,2021-08-02,5:46,night,1,-1.2190000000000012,0.15000000000000002,0.925,1.2190000000000012,-8.126666666666674,TRUE,0.006091058244462988
4,2021-08-02T05:45:00Z,12.812,norwood,1.43379446640316,0.98644466403162,2021-08-02,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,0.964,12.674,215432,2021-08-02,5:46,night,1,0.004000000000001336,0.050000000000000044,1.475,0.004000000000001336,0.08000000000002665,FALSE,0.04120553359683998
11,2021-08-02T05:45:00Z,14.035,blue.ruin,0.983124318429662,2.09306161395856,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.05,14.44,21063701,2021-08-02,NA,NA,NA,-1.8339999999999996,0.15000000000000013,1.025,1.8339999999999996,-12.226666666666654,TRUE,0.04187568157033794
14,2021-08-02T05:45:00Z,15.004,norwood,0.840321923390383,1.88448994838359,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.795,14.909,931632,2021-08-02,5:46,night,1,-1.2190000000000012,0.15000000000000002,0.925,1.2190000000000012,-8.126666666666674,TRUE,0.08467807660961701
15,2021-08-02T05:45:00Z,13.085,blue.ruin,1.06082333696838,2.19407033805889,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.05,14.44,21063701,2021-08-02,NA,NA,NA,-1.8339999999999996,0.15000000000000013,1.025,1.8339999999999996,-12.226666666666654,TRUE,0.035823336968380026
18,2021-08-02T05:45:00Z,17.63,norwood,0.572799511002445,4.35818052159739,2021-08-02,norwood.mouth,mid.temp,0.35,1.65,hobo.onset.temp,44.384152,-123.236857,NA,19.817,20659259,2021-08-02,5:45,night,1,-4.9079999999999995,0.5,0.6,4.9079999999999995,-9.815999999999999,TRUE,0.027200488997555006
22,2021-08-02T05:45:00Z,13.609,blue.ruin,1.01796619411123,2.1383560523446,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.05,14.44,21063701,2021-08-02,NA,NA,NA,-1.8339999999999996,0.15000000000000013,1.025,1.8339999999999996,-12.226666666666654,TRUE,0.007033805888770006
31,2021-08-02T05:45:00Z,14.736,blue.ruin,0.918725052829303,2.17282524707038,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.05,14.44,21063701,2021-08-02,NA,NA,NA,-1.8339999999999996,0.15000000000000013,1.025,1.8339999999999996,-12.226666666666654,TRUE,0.10627494717069697
6,2021-08-02T05:50:00Z,13.562,norwood,1.04149377593361,1.65686479944675,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.984,14.866,931632,2021-08-02,5:51,night,1,-1.2240000000000002,0.15000000000000002,0.925,1.2240000000000002,-8.16,TRUE,0.11649377593360999
7,2021-08-02T05:50:00Z,12.454,blue.ruin,1.33916083916084,2.51812587412587,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.014160839160839878
10,2021-08-02T05:50:00Z,12.539,blue.ruin,1.20541958041958,2.34693706293706,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.2859999999999996,0.44999999999999996,1.3250000000000002,0.2859999999999996,-0.6355555555555547,TRUE,0.1195804195804202
13,2021-08-02T05:50:00Z,15.857,norwood,0.748463114754098,2.90104730191257,2021-08-02,norwood.mouth,mid.temp,0.35,1.65,hobo.onset.temp,44.384152,-123.236857,NA,19.746,20659259,2021-08-02,5:50,night,1,-4.879999999999999,0.5,0.6,4.879999999999999,-9.759999999999998,TRUE,0.148463114754098
21,2021-08-02T05:50:00Z,16.091,blue.ruin,0.767003444316877,2.71538691159587,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.675,20659256,2021-08-02,NA,NA,NA,-4.355,0.44999999999999996,0.725,4.355,-9.677777777777779,TRUE,0.04200344431687697
2,2021-08-02T05:55:00Z,14.312,norwood,0.925990099009901,1.80975618811881,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.934,14.926,931632,2021-08-02,5:56,night,1,-1.2119999999999997,0.15000000000000002,0.925,1.2119999999999997,-8.079999999999997,TRUE,9.90099009900991e-4
5,2021-08-02T05:55:00Z,14.25,blue.ruin,0.940983971504898,2.12081842467417,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.09,14.16,21063701,2021-08-02,NA,NA,NA,-1.5540000000000003,0.15000000000000013,1.025,1.5540000000000003,-10.359999999999992,TRUE,0.08401602849510192
8,2021-08-02T05:55:00Z,14.405,blue.ruin,0.925456366874444,2.1738946005019,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.09,14.16,21063701,2021-08-02,NA,NA,NA,-1.5540000000000003,0.15000000000000013,1.025,1.5540000000000003,-10.359999999999992,TRUE,0.09954363312555592
15,2021-08-02T05:55:00Z,12.835,blue.ruin,1.07789575289575,2.24954995173745,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.09,14.16,21063701,2021-08-02,NA,NA,NA,-1.5540000000000003,0.15000000000000013,1.025,1.5540000000000003,-10.359999999999992,TRUE,0.0528957528957501
16,2021-08-02T05:55:00Z,14.528,norwood,0.899257425742574,1.85346410891089,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.934,14.926,931632,2021-08-02,5:56,night,1,-1.2119999999999997,0.15000000000000002,0.925,1.2119999999999997,-8.079999999999997,TRUE,0.0257425742574261
17,2021-08-02T05:55:00Z,16.698,blue.ruin,0.695747996438112,2.95907957581154,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.652,20659256,2021-08-02,NA,NA,NA,-4.492000000000001,0.44999999999999996,0.725,4.492000000000001,-9.982222222222225,TRUE,0.02925200356188795
18,2021-08-02T05:55:00Z,17.63,norwood,0.566680637049455,4.46781950265437,2021-08-02,norwood.mouth,mid.temp,0.35,1.65,hobo.onset.temp,44.384152,-123.236857,NA,19.698,20659259,2021-08-02,5:55,night,1,-4.772,0.5,0.6,4.772,-9.544,TRUE,0.03331936295054494
23,2021-08-02T05:55:00Z,12.56,blue.ruin,1.16764705882353,2.36151470588235,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.09,14.16,21063701,2021-08-02,NA,NA,NA,-1.5540000000000003,0.15000000000000013,1.025,1.5540000000000003,-10.359999999999992,TRUE,0.14264705882353002
30,2021-08-02T05:55:00Z,12.41,blue.ruin,1.38823529411765,2.589,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.606,20659269,2021-08-02,NA,NA,NA,-0.30599999999999916,0.44999999999999996,1.3250000000000002,0.30599999999999916,-0.6799999999999982,TRUE,0.06323529411764972
31,2021-08-02T05:55:00Z,14.674,blue.ruin,0.898508459483526,2.26600744758358,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.09,14.16,21063701,2021-08-02,NA,NA,NA,-1.5540000000000003,0.15000000000000013,1.025,1.5540000000000003,-10.359999999999992,TRUE,0.12649154051647393
4,2021-08-02T06:00:00Z,12.812,norwood,1.3808721506442,1.04448488602577,2021-08-02,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,0.931,12.657,215432,2021-08-02,6:01,day,2,-0.0030000000000001137,0.050000000000000044,1.475,0.0030000000000001137,-0.06000000000000222,FALSE,0.09412784935579999
6,2021-08-02T06:00:00Z,13.75,norwood,0.988034188034188,1.68939387464387,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.916,14.719,931632,2021-08-02,6:01,day,2,-1.052999999999999,0.15000000000000002,0.925,1.052999999999999,-7.0199999999999925,TRUE,0.06303418803418792
11,2021-08-02T06:00:00Z,15.225,blue.ruin,0.834377710320902,2.45891133801151,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.652,20659256,2021-08-02,NA,NA,NA,-4.612000000000002,0.44999999999999996,0.725,4.612000000000002,-10.248888888888894,TRUE,0.10937771032090204
13,2021-08-02T06:00:00Z,15.606,norwood,0.763005100039231,2.69996904014646,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.916,14.719,931632,2021-08-02,6:01,day,2,-1.052999999999999,0.15000000000000002,0.925,1.052999999999999,-7.0199999999999925,TRUE,0.161994899960769
14,2021-08-02T06:00:00Z,14.942,norwood,0.828128677912907,2.11309706420819,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.916,14.719,931632,2021-08-02,6:01,day,2,-1.052999999999999,0.15000000000000002,0.925,1.052999999999999,-7.0199999999999925,TRUE,0.09687132208709304
21,2021-08-02T06:00:00Z,17.03,blue.ruin,0.65826105810928,3.05130371363242,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.652,20659256,2021-08-02,NA,NA,NA,-4.612000000000002,0.44999999999999996,0.725,4.612000000000002,-10.248888888888894,TRUE,0.06673894189071994
22,2021-08-02T06:00:00Z,13.86,blue.ruin,0.968828451882845,2.09518305439331,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.07,14.04,21063701,2021-08-02,NA,NA,NA,-1.4339999999999993,0.15000000000000013,1.025,1.4339999999999993,-9.559999999999986,TRUE,0.05617154811715486
2,2021-08-02T06:05:00Z,15.062,norwood,0.837423377721412,1.98207253575706,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.871,14.943,931632,2021-08-02,6:06,day,2,-1.2530000000000001,0.15000000000000002,0.925,1.2530000000000001,-8.3533333333333335,TRUE,0.08757662227858809
5,2021-08-02T06:05:00Z,13.375,blue.ruin,1.01240795287187,2.18254924521355,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.11,13.94,21063701,2021-08-02,NA,NA,NA,-1.3579999999999988,0.15000000000000013,1.025,1.3579999999999988,-9.053333333333317,TRUE,0.012592047128130002
7,2021-08-02T06:05:00Z,12.391,blue.ruin,1.40478723404255,2.575,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.582,20659269,2021-08-02,NA,NA,NA,-0.28200000000000003,0.44999999999999996,1.3250000000000002,0.28200000000000003,-0.6266666666666668,TRUE,0.07978723404254984
8,2021-08-02T06:05:00Z,15.469,blue.ruin,0.80247641509434,2.58743996569468,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.604,20659256,2021-08-02,NA,NA,NA,-4.664,0.44999999999999996,0.725,4.664,-10.364444444444445,TRUE,0.07747641509434
10,2021-08-02T06:05:00Z,12.477,blue.ruin,1.26755319148936,2.47915558510638,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.582,20659269,2021-08-02,NA,NA,NA,-0.28200000000000003,0.44999999999999996,1.3250000000000002,0.28200000000000003,-0.6266666666666668,TRUE,0.0574468085106401
15,2021-08-02T06:05:00Z,12.897,blue.ruin,1.06520618556701,2.24392719072165,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.11,13.94,21063701,2021-08-02,NA,NA,NA,-1.3579999999999988,0.15000000000000013,1.025,1.3579999999999988,-9.053333333333317,TRUE,0.040206185567010166
16,2021-08-02T06:05:00Z,14.841,norwood,0.862210694333599,1.85168675179569,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.871,14.943,931632,2021-08-02,6:06,day,2,-1.2530000000000001,0.15000000000000002,0.925,1.2530000000000001,-8.3533333333333335,TRUE,0.06278930566640106
17,2021-08-02T06:05:00Z,16.76,blue.ruin,0.677915951972555,2.99056291907064,2021-08-02,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.604,20659256,2021-08-02,NA,NA,NA,-4.664,0.44999999999999996,0.725,4.664,-10.364444444444445,TRUE,0.047084048027444925
23,2021-08-02T06:05:00Z,12.435,blue.ruin,1.33457446808511,2.55706781914894,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.582,20659269,2021-08-02,NA,NA,NA,-0.28200000000000003,0.44999999999999996,1.3250000000000002,0.28200000000000003,-0.6266666666666668,TRUE,0.009574468085109755
30,2021-08-02T06:05:00Z,12.347,blue.ruin,1.475,2.575,2021-08-02,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.582,20659269,2021-08-02,NA,NA,NA,-0.28200000000000003,0.44999999999999996,1.3250000000000002,0.28200000000000003,-0.6266666666666668,TRUE,0.1499999999999999
4,2021-08-02T06:10:00Z,12.75,norwood,1.3988864142539,0.986195991091314,2021-08-02,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,0.916,12.648,215432,2021-08-02,6:11,day,2,-0.017999999999998906,0.050000000000000044,1.475,0.017999999999998906,-0.3599999999999778,FALSE,0.07611358574610017
6,2021-08-02T06:10:00Z,13.25,norwood,1.14832962138085,1.33029398663697,2021-08-02,norwood.mouth,mid.low.temp,1,1.65,hobo.onset.temp,44.384152,-123.236857,NA,13.546,20659263,2021-08-02,6:10,day,2,-0.8979999999999997,0.44999999999999996,1.225,0.8979999999999997,-1.995555555555555,TRUE,0.07667037861915005
11,2021-08-02T06:10:00Z,14.536,blue.ruin,0.881057452123231,2.37939065929907,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.15,13.8,21063701,2021-08-02,NA,NA,NA,-1.218,0.15000000000000013,1.025,1.218,-8.119999999999992,TRUE,0.14394254787676886
14,2021-08-02T06:10:00Z,15.255,norwood,0.791694384660536,2.26766581882215,2021-08-02,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,1.74,14.659,931632,2021-08-02,6:11,day,2,-1.1130000000000013,0.15000000000000002,0.925,1.1130000000000013,-7.420000000000008,TRUE,0.13330561533946406
18,2021-08-02T06:10:00Z,15.75,norwood,0.743269418900411,2.70591175895128,2021-08-02,norwood.mouth,mid.temp,0.35,1.65,hobo.onset.temp,44.384152,-123.236857,NA,19.77,20659259,2021-08-02,6:10,day,2,-5.110999999999999,0.5,0.6,5.110999999999999,-10.221999999999998,TRUE,0.143269418900411
22,2021-08-02T06:10:00Z,13.484,blue.ruin,0.988916256157636,2.20039655172414,2021-08-02,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.15,13.8,21063701,2021-08-02,NA,NA,NA,-1.218,0.15000000000000013,1.025,1.218,-8.119999999999992,TRUE,0.0360837438423639
