ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen,date
15,2021-08-04T19:45:00Z,13.398,blue.ruin,0.951041666666667,3.70963802083333,2021-08-04
18,2021-08-04T19:45:00Z,15.249,norwood,0.994077669902913,9.59407184466019,2021-08-04
22,2021-08-04T19:45:00Z,12.982,blue.ruin,1.27620481927711,3.5966438253012,2021-08-04
31,2021-08-04T19:45:00Z,13.922,blue.ruin,0.917388588088296,3.81020597478323,2021-08-04
7,2021-08-04T19:50:00Z,13.017,blue.ruin,1.16527777777778,3.60765625,2021-08-04
10,2021-08-04T19:50:00Z,13.104,blue.ruin,1.08101265822785,3.63988765822785,2021-08-04
13,2021-08-04T19:50:00Z,14.854,norwood,1.0866388308977,9.25280862908838,2021-08-04
21,2021-08-04T19:50:00Z,13.772,blue.ruin,0.925249052897432,3.77460323736878,2021-08-04
5,2021-08-04T19:55:00Z,12.438,blue.ruin,1.6,3.494,2021-08-04
8,2021-08-04T19:55:00Z,13.841,blue.ruin,0.917907473309609,3.76144859268845,2021-08-04
15,2021-08-04T19:55:00Z,13.148,blue.ruin,1.046,3.61256,2021-08-04
16,2021-08-04T19:55:00Z,14.841,norwood,1.11676451402479,9.11548418134377,2021-08-04
17,2021-08-04T19:55:00Z,15.007,blue.ruin,0.843217081850534,4.02082795211906,2021-08-04
23,2021-08-04T19:55:00Z,12.999,blue.ruin,1.1615,3.567515,2021-08-04
30,2021-08-04T19:55:00Z,12.974,blue.ruin,1.199,3.55289,2021-08-04
31,2021-08-04T19:55:00Z,13.922,blue.ruin,0.912718861209964,3.77946722743449,2021-08-04
11,2021-08-04T20:00:00Z,12.908,blue.ruin,1.27470588235294,3.48170588235294,2021-08-04
13,2021-08-04T20:00:00Z,14.604,norwood,1.17609427609428,8.95266077441077,2021-08-04
14,2021-08-04T20:00:00Z,14.441,norwood,1.23097643097643,8.85414730639731,2021-08-04
22,2021-08-04T20:00:00Z,12.857,blue.ruin,1.34220588235294,3.44879963235294,2021-08-04
5,2021-08-04T20:05:00Z,12.5,blue.ruin,1.6,3.419,2021-08-04
16,2021-08-04T20:05:00Z,14.653,norwood,1.1482254697286,8.96651374391093,2021-08-04
11,2021-08-04T20:10:00Z,12.908,blue.ruin,1.21385542168675,3.4605,2021-08-04
14,2021-08-04T20:10:00Z,14.378,norwood,1.225782414307,8.83357488822653,2021-08-04
22,2021-08-04T20:10:00Z,12.857,blue.ruin,1.28298192771085,3.4318125,2021-08-04
7,2021-08-04T20:15:00Z,12.892,blue.ruin,1.21103896103896,3.40581493506494,2021-08-04
13,2021-08-04T20:15:00Z,14.416,norwood,1.18582677165354,8.82813320209974,2021-08-04
16,2021-08-04T20:15:00Z,14.403,norwood,1.19094488188976,8.82065223097113,2021-08-04
30,2021-08-04T20:15:00Z,12.911,blue.ruin,1.18327922077922,3.4147674512987,2021-08-04
5,2021-08-04T20:20:00Z,12.438,blue.ruin,1.6,3.335,2021-08-04
18,2021-08-04T20:20:00Z,14.434,norwood,1.20647482014389,8.71265347721823,2021-08-04
22,2021-08-04T20:20:00Z,12.857,blue.ruin,1.23785211267606,3.35883142605634,2021-08-04
7,2021-08-04T20:25:00Z,12.829,blue.ruin,1.2702302631579,3.30631825657895,2021-08-04
11,2021-08-04T20:25:00Z,12.845,blue.ruin,1.24654605263158,3.31472615131579,2021-08-04
13,2021-08-04T20:25:00Z,14.541,norwood,1.16513437057991,8.72467845355964,2021-08-04
14,2021-08-04T20:25:00Z,14.566,norwood,1.15629420084866,8.73596440358322,2021-08-04
16,2021-08-04T20:30:00Z,14.465,norwood,1.17548435171386,8.6536870342772,2021-08-04
17,2021-08-04T20:30:00Z,14.318,blue.ruin,0.870345744680851,3.57765232108317,2021-08-04
11,2021-08-04T20:35:00Z,12.845,blue.ruin,1.18315217391304,3.24502717391304,2021-08-04
14,2021-08-04T20:35:00Z,14.253,norwood,1.2625173852573,8.47791562355123,2021-08-04
22,2021-08-04T20:35:00Z,12.794,blue.ruin,1.26630434782609,3.23255434782609,2021-08-04
5,2021-08-04T20:40:00Z,12.438,blue.ruin,1.6,3.195,2021-08-04
7,2021-08-04T20:40:00Z,12.829,blue.ruin,1.20923913043478,3.21083559782609,2021-08-04
13,2021-08-04T20:40:00Z,14.29,norwood,1.2410071942446,8.38514988009592,2021-08-04
16,2021-08-04T20:40:00Z,14.277,norwood,1.24568345323741,8.38073860911271,2021-08-04
17,2021-08-04T20:40:00Z,14.569,blue.ruin,0.849859902669223,3.41296925902589,2021-08-04
30,2021-08-04T20:40:00Z,12.849,blue.ruin,1.17663043478261,3.21450407608696,2021-08-04
11,2021-08-04T20:45:00Z,12.783,blue.ruin,1.26091772151899,3.17233188291139,2021-08-04
14,2021-08-04T20:45:00Z,14.315,norwood,1.21852122986823,8.33274743777452,2021-08-04
13,2021-08-04T20:50:00Z,14.228,norwood,1.25884016973126,8.18294448373409,2021-08-04
16,2021-08-04T20:55:00Z,14.403,norwood,1.19870041039672,8.12620497036024,2021-08-04
17,2021-08-04T20:55:00Z,15.07,blue.ruin,0.813333333333333,3.49260606060606,2021-08-04
13,2021-08-04T21:00:00Z,15.042,norwood,0.996384039900249,8.26521197007481,2021-08-04
14,2021-08-04T21:00:00Z,14.378,norwood,1.20725034199726,8.10706224350205,2021-08-04
21,2021-08-04T21:00:00Z,14.838,blue.ruin,0.8288,3.37189818181818,2021-08-04
22,2021-08-04T21:00:00Z,12.794,blue.ruin,1.17768729641694,3.04893892508143,2021-08-04
7,2021-08-04T21:05:00Z,12.767,blue.ruin,1.18316831683168,2.99054207920792,2021-08-04
16,2021-08-04T21:05:00Z,14.277,norwood,1.20826893353941,8.02222617207625,2021-08-04
17,2021-08-04T21:05:00Z,15.445,blue.ruin,0.785143841774049,3.40069400931702,2021-08-04
14,2021-08-04T21:10:00Z,14.879,norwood,0.996152280130293,7.98566734527687,2021-08-04
7,2021-08-04T21:15:00Z,12.704,blue.ruin,1.20830508474576,2.9428779661017,2021-08-04
13,2021-08-04T21:15:00Z,15.731,norwood,0.938584183673469,7.81057238520408,2021-08-04
16,2021-08-04T21:15:00Z,14.215,norwood,1.21754523996853,7.72734900340939,2021-08-04
17,2021-08-04T21:15:00Z,15.445,blue.ruin,0.783974649162517,3.29903205893247,2021-08-04
18,2021-08-04T21:20:00Z,15.625,norwood,0.936643666830951,7.53906505667817,2021-08-04
22,2021-08-04T21:20:00Z,14.298,blue.ruin,0.860122745870586,3.26028985107936,2021-08-04
7,2021-08-04T21:25:00Z,12.704,blue.ruin,1.21618181818182,2.8968,2021-08-04
11,2021-08-04T21:25:00Z,12.72,blue.ruin,1.19,2.904,2021-08-04
13,2021-08-04T21:25:00Z,15.168,norwood,0.973130317957904,7.48079825347067,2021-08-04
14,2021-08-04T21:25:00Z,14.691,norwood,1.02972972972973,7.48438288288288,2021-08-04
16,2021-08-04T21:30:00Z,14.34,norwood,1.15625,7.38947916666667,2021-08-04
17,2021-08-04T21:30:00Z,15.445,blue.ruin,0.77945110701107,3.27210667561221,2021-08-04
30,2021-08-04T21:30:00Z,12.723,blue.ruin,1.1793220338983,2.87076144067797,2021-08-04
14,2021-08-04T21:35:00Z,15.881,norwood,0.915978862606945,7.19110644187217,2021-08-04
18,2021-08-04T21:35:00Z,14.873,norwood,0.992073477604429,7.20391570206341,2021-08-04
22,2021-08-04T21:35:00Z,14.236,blue.ruin,0.862777777777778,2.9519797979798,2021-08-04
13,2021-08-04T21:40:00Z,15.606,norwood,0.933324962330487,7.17769387242592,2021-08-04
16,2021-08-04T21:40:00Z,14.277,norwood,1.1712962962963,7.19395524691358,2021-08-04
17,2021-08-04T21:40:00Z,15.884,blue.ruin,0.745333644423705,3.01629067153099,2021-08-04
23,2021-08-04T21:40:00Z,12.686,blue.ruin,1.19405144694534,2.79715675241158,2021-08-04
30,2021-08-04T21:40:00Z,12.661,blue.ruin,1.23022508038585,2.78784204180064,2021-08-04
14,2021-08-04T21:45:00Z,15.13,norwood,0.973793436293436,7.16343098455599,2021-08-04
22,2021-08-04T21:45:00Z,14.486,blue.ruin,0.841313857209811,2.91682947266762,2021-08-04
7,2021-08-04T21:50:00Z,12.642,blue.ruin,1.24818731117825,2.75558081570997,2021-08-04
13,2021-08-04T21:50:00Z,15.794,norwood,0.917078825347759,6.8593410613086,2021-08-04
5,2021-08-04T21:55:00Z,12.188,blue.ruin,1.6,2.71,2021-08-04
16,2021-08-04T21:55:00Z,14.59,norwood,1.02363782051282,6.81506850961538,2021-08-04
17,2021-08-04T21:55:00Z,16.134,blue.ruin,0.72137211508062,3.31466760555284,2021-08-04
18,2021-08-04T21:55:00Z,13.932,norwood,1.28725961538461,6.87438341346154,2021-08-04
30,2021-08-04T21:55:00Z,12.661,blue.ruin,1.20348432055749,2.75029181184669,2021-08-04
13,2021-08-04T22:00:00Z,14.541,norwood,1.05909090909091,6.7214090909090896,2021-08-04
14,2021-08-04T22:00:00Z,14.817,norwood,0.99106699751861,6.71086538461538,2021-08-04
22,2021-08-04T22:00:00Z,14.173,blue.ruin,0.859730538922156,2.99382144801306,2021-08-04
7,2021-08-04T22:05:00Z,12.579,blue.ruin,1.28415841584158,2.7482797029703,2021-08-04
16,2021-08-04T22:05:00Z,15.216,norwood,0.956480117820324,6.6026001472754,2021-08-04
17,2021-08-04T22:05:00Z,15.759,blue.ruin,0.743406155318131,3.14938142387034,2021-08-04
14,2021-08-04T22:10:00Z,14.942,norwood,0.975623330365094,6.57869690560997,2021-08-04
18,2021-08-04T22:10:00Z,14.058,norwood,1.21625,6.57428541666667,2021-08-04
22,2021-08-04T22:10:00Z,14.048,blue.ruin,0.864896373056995,2.92568064060292,2021-08-04
7,2021-08-04T22:15:00Z,12.579,blue.ruin,1.27275541795666,2.75437886996904,2021-08-04
13,2021-08-04T22:15:00Z,14.416,norwood,1.02881205673759,6.46255644208038,2021-08-04
16,2021-08-04T22:15:00Z,14.778,norwood,0.97964824120603,6.46075376884422,2021-08-04
17,2021-08-04T22:15:00Z,16.573,blue.ruin,0.677788697788698,3.17523386196113,2021-08-04
18,2021-08-04T22:20:00Z,15.249,norwood,0.950771945302161,6.44986104984561,2021-08-04
22,2021-08-04T22:20:00Z,13.922,blue.ruin,0.871668578921488,2.81542191295019,2021-08-04
7,2021-08-04T22:25:00Z,12.579,blue.ruin,1.22317518248175,2.73346395985401,2021-08-04
13,2021-08-04T22:25:00Z,14.792,norwood,0.979132331555987,6.18772418807562,2021-08-04
14,2021-08-04T22:25:00Z,14.817,norwood,0.977314590402327,6.18746061560834,2021-08-04
10,2021-08-04T22:30:00Z,12.602,blue.ruin,1.18540145985401,2.72765510948905,2021-08-04
16,2021-08-04T22:30:00Z,14.716,norwood,0.97782131661442,5.77570062695925,2021-08-04
17,2021-08-04T22:30:00Z,15.696,blue.ruin,0.734228076025342,2.77277001424717,2021-08-04
30,2021-08-04T22:30:00Z,16.674,blue.ruin,0.660853617872624,2.79411531116433,2021-08-04
14,2021-08-04T22:35:00Z,14.253,norwood,1.105,5.81385,2021-08-04
18,2021-08-04T22:35:00Z,14.183,norwood,1.13416666666667,5.83144722222222,2021-08-04
22,2021-08-04T22:35:00Z,13.86,blue.ruin,0.869466486577748,2.73514189676607,2021-08-04
7,2021-08-04T22:40:00Z,12.517,blue.ruin,1.27534482758621,2.73018879310345,2021-08-04
13,2021-08-04T22:40:00Z,15.042,norwood,0.956451612903226,5.49882258064516,2021-08-04
16,2021-08-04T22:40:00Z,14.903,norwood,0.968251273344652,5.50855730050934,2021-08-04
17,2021-08-04T22:40:00Z,16.009,blue.ruin,0.705204271910493,2.85248408821218,2021-08-04
14,2021-08-04T22:45:00Z,14.817,norwood,0.971827836780324,5.35073644494131,2021-08-04
18,2021-08-04T22:45:00Z,14.121,norwood,1.15,5.52,2021-08-04
22,2021-08-04T22:45:00Z,13.797,blue.ruin,0.873634042553191,2.69499249516441,2021-08-04
7,2021-08-04T22:50:00Z,12.517,blue.ruin,1.24003496503497,2.71190384615385,2021-08-04
10,2021-08-04T22:50:00Z,12.539,blue.ruin,1.20541958041958,2.70809615384615,2021-08-04
13,2021-08-04T22:50:00Z,15.23,norwood,0.929988629903354,5.21312279704378,2021-08-04
5,2021-08-04T22:55:00Z,12.438,blue.ruin,1.36433566433566,2.723,2021-08-04
16,2021-08-04T22:55:00Z,14.59,norwood,0.990819764177428,5.25615553060079,2021-08-04
17,2021-08-04T22:55:00Z,16.197,blue.ruin,0.684887931034483,2.79014592476489,2021-08-04
18,2021-08-04T22:55:00Z,14.183,norwood,1.12173202614379,5.35019417211329,2021-08-04
11,2021-08-04T23:00:00Z,12.532,blue.ruin,1.21643356643357,2.70663461538462,2021-08-04
13,2021-08-04T23:00:00Z,15.042,norwood,0.954391891891892,5.10659459459459,2021-08-04
14,2021-08-04T23:00:00Z,14.19,norwood,1.11125,5.21116666666667,2021-08-04
22,2021-08-04T23:00:00Z,13.797,blue.ruin,0.86950146627566,2.725617168755,2021-08-04
7,2021-08-04T23:05:00Z,12.517,blue.ruin,1.24003496503497,2.71583173076923,2021-08-04
10,2021-08-04T23:05:00Z,12.539,blue.ruin,1.20541958041958,2.70916826923077,2021-08-04
16,2021-08-04T23:05:00Z,14.465,norwood,0.997260273972603,4.96795433789954,2021-08-04
17,2021-08-04T23:05:00Z,16.072,blue.ruin,0.689668122270742,2.97239825327511,2021-08-04
11,2021-08-04T23:10:00Z,12.532,blue.ruin,1.17978723404255,2.71102127659575,2021-08-04
14,2021-08-04T23:10:00Z,14.503,norwood,0.998073555166375,4.76254144775248,2021-08-04
18,2021-08-04T23:10:00Z,13.995,norwood,1.19471153846154,4.96245673076923,2021-08-04
22,2021-08-04T23:10:00Z,13.797,blue.ruin,0.867206266318538,2.7101068122478,2021-08-04
7,2021-08-04T23:15:00Z,12.517,blue.ruin,1.20372340425532,2.69410372340426,2021-08-04
13,2021-08-04T23:15:00Z,14.98,norwood,0.953167808219178,4.61396418378995,2021-08-04
16,2021-08-04T23:15:00Z,14.778,norwood,0.970462328767123,4.63105693493151,2021-08-04
17,2021-08-04T23:15:00Z,17.261,blue.ruin,0.595874673629243,2.86959791122715,2021-08-04
2,2021-08-04T23:20:00Z,14,norwood,1.16369047619048,4.72230456349206,2021-08-04
18,2021-08-04T23:20:00Z,15.562,norwood,0.896512309495897,4.45289991207503,2021-08-04
22,2021-08-04T23:20:00Z,13.797,blue.ruin,0.865241343126967,2.73321759038443,2021-08-04
7,2021-08-04T23:25:00Z,12.454,blue.ruin,1.26834532374101,2.70311600719424,2021-08-04
13,2021-08-04T23:25:00Z,14.604,norwood,0.982783990582696,4.61567039434962,2021-08-04
14,2021-08-04T23:25:00Z,14.19,norwood,1.09125,4.68075,2021-08-04
2,2021-08-04T23:30:00Z,13.625,norwood,1.3202614379085,4.6977788671024,2021-08-04
16,2021-08-04T23:30:00Z,15.029,norwood,0.942979767014102,4.48775873697118,2021-08-04
17,2021-08-04T23:30:00Z,16.447,blue.ruin,0.6554531085353,2.98952246383753,2021-08-04
11,2021-08-04T23:35:00Z,12.47,blue.ruin,1.23288590604027,2.66233389261745,2021-08-04
14,2021-08-04T23:35:00Z,14.19,norwood,1.10495283018868,4.71058136792453,2021-08-04
18,2021-08-04T23:35:00Z,15.437,norwood,0.916191562143672,4.7360641391106,2021-08-04
22,2021-08-04T23:35:00Z,13.797,blue.ruin,0.86452380952381,2.67838095238095,2021-08-04
7,2021-08-04T23:40:00Z,12.454,blue.ruin,1.25704697986577,2.66605704697987,2021-08-04
13,2021-08-04T23:40:00Z,14.917,norwood,0.962226847034339,4.78889386056191,2021-08-04
16,2021-08-04T23:40:00Z,14.716,norwood,0.977913631633715,4.78063215400624,2021-08-04
17,2021-08-04T23:40:00Z,16.698,blue.ruin,0.632943676939426,3.00046758767269,2021-08-04
30,2021-08-04T23:40:00Z,16.987,blue.ruin,0.609909670563231,3.02810839532412,2021-08-04
2,2021-08-04T23:45:00Z,13.562,norwood,1.34237421383648,4.42138561320755,2021-08-04
11,2021-08-04T23:45:00Z,12.407,blue.ruin,1.32802013422819,2.67993372483221,2021-08-04
14,2021-08-04T23:45:00Z,14.315,norwood,1.04638364779874,4.41694575471698,2021-08-04
15,2021-08-04T23:45:00Z,12.459,blue.ruin,1.2494966442953,2.66540687919463,2021-08-04
18,2021-08-04T23:45:00Z,17.38,norwood,0.707921122994652,5.49474665775401,2021-08-04
22,2021-08-04T23:45:00Z,13.734,blue.ruin,0.86952380952381,2.71535064935065,2021-08-04
7,2021-08-04T23:50:00Z,12.391,blue.ruin,1.35218120805369,2.674,2021-08-04
13,2021-08-04T23:50:00Z,15.731,norwood,0.877818853974122,4.29833086876155,2021-08-04
21,2021-08-04T23:50:00Z,15.527,blue.ruin,0.726423550087874,2.72162565905097,2021-08-04
16,2021-08-04T23:55:00Z,14.841,norwood,0.961081081081081,4.19059324324324,2021-08-04
17,2021-08-04T23:55:00Z,16.573,blue.ruin,0.643699472759227,2.67796740693402,2021-08-04
18,2021-08-04T23:55:00Z,17.004,norwood,0.753743315508021,4.94668983957219,2021-08-04
30,2021-08-04T23:55:00Z,16.925,blue.ruin,0.615861159929701,2.68505352292699,2021-08-04
7,2021-08-05T00:05:00Z,12.391,blue.ruin,1.31887755102041,2.64766581632653,2021-08-05
10,2021-08-05T00:05:00Z,12.477,blue.ruin,1.18724489795918,2.63779336734694,2021-08-05
15,2021-08-05T00:05:00Z,12.396,blue.ruin,1.31122448979592,2.64709183673469,2021-08-05
16,2021-08-05T00:05:00Z,14.716,norwood,0.972342342342343,3.92457477477477,2021-08-05
17,2021-08-05T00:05:00Z,16.322,blue.ruin,0.655604454823065,2.68958440158728,2021-08-05
30,2021-08-05T00:05:00Z,16.047,blue.ruin,0.677833662654931,2.68433022519065,2021-08-05
14,2021-08-05T00:10:00Z,14.127,norwood,1.09367493995196,3.80773899119295,2021-08-05
18,2021-08-05T00:10:00Z,15.876,norwood,0.868031358885017,3.77464459930314,2021-08-05
22,2021-08-05T00:10:00Z,13.734,blue.ruin,0.864448051948052,2.64510920897285,2021-08-05
7,2021-08-05T00:15:00Z,12.391,blue.ruin,1.28373702422145,2.66925043252595,2021-08-05
13,2021-08-05T00:15:00Z,16.42,norwood,0.80209478021978,3.89104893543956,2021-08-05
16,2021-08-05T00:15:00Z,14.215,norwood,1.04979591836735,3.55891020408163,2021-08-05
17,2021-08-05T00:15:00Z,16.573,blue.ruin,0.632635869565217,2.73271590909091,2021-08-05
21,2021-08-05T00:15:00Z,16.028,blue.ruin,0.677065217391304,2.71413636363636,2021-08-05
2,2021-08-05T00:20:00Z,13.5,norwood,1.33860232945092,3.6329943150305,2021-08-05
18,2021-08-05T00:20:00Z,15.938,norwood,0.842965165675446,3.55758164825828,2021-08-05
22,2021-08-05T00:20:00Z,13.672,blue.ruin,0.869130434782609,2.62646640316206,2021-08-05
23,2021-08-05T00:20:00Z,12.435,blue.ruin,1.20776699029126,2.63415412621359,2021-08-05
7,2021-08-05T00:25:00Z,12.391,blue.ruin,1.27184466019417,2.64402427184466,2021-08-05
11,2021-08-05T00:25:00Z,12.407,blue.ruin,1.24854368932039,2.63866504854369,2021-08-05
13,2021-08-05T00:25:00Z,15.356,norwood,0.912876254180602,3.7773734671126,2021-08-05
14,2021-08-05T00:25:00Z,13.939,norwood,1.15599001663894,3.68215391014975,2021-08-05
21,2021-08-05T00:25:00Z,15.903,blue.ruin,0.684950657894737,2.5844572368421,2021-08-05
10,2021-08-05T00:30:00Z,12.414,blue.ruin,1.21210526315789,2.64207894736842,2021-08-05
16,2021-08-05T00:30:00Z,14.027,norwood,1.10940099833611,3.4970299500832,2021-08-05
17,2021-08-05T00:30:00Z,16.134,blue.ruin,0.667194323144105,2.60599344978166,2021-08-05
30,2021-08-05T00:30:00Z,15.671,blue.ruin,0.705103711790393,2.6011686184994,2021-08-05
11,2021-08-05T00:35:00Z,12.407,blue.ruin,1.24854368932039,2.64866504854369,2021-08-05
14,2021-08-05T00:35:00Z,14.002,norwood,1.13410728582866,3.50087376567921,2021-08-05
18,2021-08-05T00:35:00Z,16.189,norwood,0.827217847769029,3.77158617672791,2021-08-05
21,2021-08-05T00:35:00Z,15.903,blue.ruin,0.68427713037145,2.87954214394491,2021-08-05
22,2021-08-05T00:35:00Z,13.734,blue.ruin,0.861999271667881,2.67920082102893,2021-08-05
7,2021-08-05T00:40:00Z,12.391,blue.ruin,1.24842105263158,2.63923947368421,2021-08-05
10,2021-08-05T00:40:00Z,12.414,blue.ruin,1.21210526315789,2.63324736842105,2021-08-05
13,2021-08-05T00:40:00Z,17.422,norwood,0.716923076923077,4.74523717948718,2021-08-05
16,2021-08-05T00:40:00Z,13.964,norwood,1.14,3.53471666666667,2021-08-05
17,2021-08-05T00:40:00Z,17.011,blue.ruin,0.593490531682447,3.10855922664371,2021-08-05
30,2021-08-05T00:40:00Z,16.423,blue.ruin,0.641669701383831,3.03848043435079,2021-08-05
2,2021-08-05T00:45:00Z,13.562,norwood,1.29513343799058,3.33207783882784,2021-08-05
14,2021-08-05T00:45:00Z,14.002,norwood,1.12244897959184,3.41467857142857,2021-08-05
18,2021-08-05T00:45:00Z,16.44,norwood,0.803960396039604,3.91408415841584,2021-08-05
22,2021-08-05T00:45:00Z,13.672,blue.ruin,0.866363636363636,2.59912396694215,2021-08-05
7,2021-08-05T00:50:00Z,12.391,blue.ruin,1.24842105263158,2.58611184210526,2021-08-05
10,2021-08-05T00:50:00Z,12.414,blue.ruin,1.21210526315789,2.58293421052632,2021-08-05
13,2021-08-05T00:50:00Z,14.729,norwood,0.964469178082192,3.37201512557078,2021-08-05
21,2021-08-05T00:50:00Z,15.527,blue.ruin,0.71227813357731,2.66373317807536,2021-08-05
2,2021-08-05T00:55:00Z,13.875,norwood,1.17174721189591,3.16327230483271,2021-08-05
16,2021-08-05T00:55:00Z,13.964,norwood,1.13866171003717,3.17578965303594,2021-08-05
17,2021-08-05T00:55:00Z,16.259,blue.ruin,0.646187384044527,2.85619328723225,2021-08-05
18,2021-08-05T00:55:00Z,17.63,norwood,0.68,4.70875,2021-08-05
13,2021-08-05T01:00:00Z,14.666,norwood,0.975724181360202,3.35227755037783,2021-08-05
14,2021-08-05T01:00:00Z,13.939,norwood,1.16584333098095,3.19542925194072,2021-08-05
21,2021-08-05T01:00:00Z,15.527,blue.ruin,0.709104394585574,2.79957672403621,2021-08-05
22,2021-08-05T01:00:00Z,13.672,blue.ruin,0.863888373817912,2.68419230315392,2021-08-05
2,2021-08-05T01:05:00Z,14.812,norwood,0.966182682154171,3.54695974128828,2021-08-05
7,2021-08-05T01:05:00Z,12.391,blue.ruin,1.24842105263158,2.6179052631579,2021-08-05
10,2021-08-05T01:05:00Z,12.414,blue.ruin,1.21210526315789,2.61572631578947,2021-08-05
16,2021-08-05T01:05:00Z,13.902,norwood,1.17336683417085,3.26691582914573,2021-08-05
17,2021-08-05T01:05:00Z,16.134,blue.ruin,0.656044362292052,2.80844127037473,2021-08-05
23,2021-08-05T01:05:00Z,12.435,blue.ruin,1.17894736842105,2.61373684210526,2021-08-05
30,2021-08-05T01:05:00Z,14.542,blue.ruin,0.788465804066543,2.71454242984372,2021-08-05
11,2021-08-05T01:10:00Z,13.847,blue.ruin,0.84663983526769,2.67020523467547,2021-08-05
14,2021-08-05T01:10:00Z,14.629,norwood,0.979275198187995,3.41674801812005,2021-08-05
18,2021-08-05T01:10:00Z,17.066,norwood,0.749006622516556,4.35524337748344,2021-08-05
22,2021-08-05T01:10:00Z,13.609,blue.ruin,0.866688506177462,2.65270821279058,2021-08-05
7,2021-08-05T01:15:00Z,12.329,blue.ruin,1.31138790035587,2.63969083629893,2021-08-05
10,2021-08-05T01:15:00Z,12.414,blue.ruin,1.17526690391459,2.62097419928826,2021-08-05
13,2021-08-05T01:15:00Z,14.29,norwood,1.0412907702984,3.30721934998843,2021-08-05
16,2021-08-05T01:15:00Z,13.839,norwood,1.19777931991672,3.1176073907009,2021-08-05
17,2021-08-05T01:15:00Z,15.884,blue.ruin,0.670068610634648,2.6510759394978902,2021-08-05
21,2021-08-05T01:15:00Z,15.339,blue.ruin,0.716809605488851,2.64087790425698,2021-08-05
30,2021-08-05T01:15:00Z,16.423,blue.ruin,0.623842195540309,2.6611617027912,2021-08-05
2,2021-08-05T01:20:00Z,14.188,norwood,1.06951305575159,3.14546247941661,2021-08-05
18,2021-08-05T01:20:00Z,16.941,norwood,0.748074500629836,4.20433039409753,2021-08-05
22,2021-08-05T01:20:00Z,13.672,blue.ruin,0.858410860072147,2.57497885634396,2021-08-05
7,2021-08-05T01:25:00Z,12.329,blue.ruin,1.31138790035587,2.68467882562278,2021-08-05
11,2021-08-05T01:25:00Z,12.344,blue.ruin,1.28736654804271,2.67639145907473,2021-08-05
13,2021-08-05T01:25:00Z,14.792,norwood,0.965139563106796,3.17963865291262,2021-08-05
14,2021-08-05T01:25:00Z,14.441,norwood,0.997087378640777,3.14651941747573,2021-08-05
21,2021-08-05T01:25:00Z,15.715,blue.ruin,0.679534125766871,2.67310391104294,2021-08-05
2,2021-08-05T01:30:00Z,14.125,norwood,1.0832745236415,2.98289537755822,2021-08-05
16,2021-08-05T01:30:00Z,13.839,norwood,1.18419195483416,2.87642748764996,2021-08-05
17,2021-08-05T01:30:00Z,16.385,blue.ruin,0.620678654292343,2.65975321662097,2021-08-05
30,2021-08-05T01:30:00Z,16.611,blue.ruin,0.601015081206496,2.666903606834,2021-08-05
6,2021-08-05T01:35:00Z,13.375,norwood,1.34791813690896,2.6270122324159,2021-08-05
11,2021-08-05T01:35:00Z,12.407,blue.ruin,1.1864768683274,2.60911921708185,2021-08-05
14,2021-08-05T01:35:00Z,14.315,norwood,1.01623147494707,3.0007125382263,2021-08-05
18,2021-08-05T01:35:00Z,16.502,norwood,0.785917128058582,3.72084908019289,2021-08-05
21,2021-08-05T01:35:00Z,15.276,blue.ruin,0.716083916083916,2.59253019707565,2021-08-05
22,2021-08-05T01:35:00Z,13.672,blue.ruin,0.856293706293706,2.5670375079466,2021-08-05
7,2021-08-05T01:40:00Z,12.329,blue.ruin,1.31138790035587,2.63233941281139,2021-08-05
10,2021-08-05T01:40:00Z,12.351,blue.ruin,1.27615658362989,2.62626201067616,2021-08-05
13,2021-08-05T01:40:00Z,14.478,norwood,0.981544502617801,2.9436969895288,2021-08-05
16,2021-08-05T01:40:00Z,15.529,norwood,0.878370418848167,3.06079957460733,2021-08-05
17,2021-08-05T01:40:00Z,16.635,blue.ruin,0.591995291347851,2.5830183530419,2021-08-05
2,2021-08-05T01:45:00Z,14.188,norwood,1.02950075642965,2.84906164901664,2021-08-05
11,2021-08-05T01:45:00Z,12.344,blue.ruin,1.2749169435216,2.60742026578073,2021-08-05
14,2021-08-05T01:45:00Z,14.378,norwood,0.988807461692205,2.89484160559627,2021-08-05
18,2021-08-05T01:45:00Z,17.567,norwood,0.660059795990151,4.64554801266268,2021-08-05
22,2021-08-05T01:45:00Z,13.609,blue.ruin,0.859280719280719,2.5680405049496,2021-08-05
6,2021-08-05T01:50:00Z,14.25,norwood,0.996739130434783,2.84561956521739,2021-08-05
7,2021-08-05T01:50:00Z,12.329,blue.ruin,1.2754512635379,2.61380370036101,2021-08-05
10,2021-08-05T01:50:00Z,12.351,blue.ruin,1.23971119133574,2.60460063176895,2021-08-05
13,2021-08-05T01:50:00Z,16.233,norwood,0.793388357949609,3.49285664639444,2021-08-05
2,2021-08-05T01:55:00Z,14.625,norwood,0.953361344537815,2.79040756302521,2021-08-05
16,2021-08-05T01:55:00Z,13.839,norwood,1.15456769983687,2.56539178901577,2021-08-05
17,2021-08-05T01:55:00Z,16.072,blue.ruin,0.63226779252111,2.58776949226889,2021-08-05
