date.time,logger.site,logger.position,depth,total.depth,dissolved.oxygen,temperature
           2021-09-03 18:59:00,site.2,mid.do,2.2,3.8,3.215,13.756
           2021-09-03 19:04:00,site.2,mid.do,2.2,3.8,3.145,13.764
           2021-09-03 19:09:00,site.2,mid.do,2.2,3.8,3.083,13.756
           2021-09-03 19:14:00,site.2,mid.do,2.2,3.8,3.082,13.73
           2021-09-03 19:19:00,site.2,mid.do,2.2,3.8,3.123,13.73
           2021-09-03 19:24:00,site.2,mid.do,2.2,3.8,3.157,13.756
           2021-09-03 19:29:00,site.2,mid.do,2.2,3.8,3.157,13.756
           2021-09-03 19:34:00,site.2,mid.do,2.2,3.8,3.138,13.738
           2021-09-03 19:39:00,site.2,mid.do,2.2,3.8,3.084,13.764
           2021-09-03 19:44:00,site.2,mid.do,2.2,3.8,3.059,13.764
           2021-09-03 19:49:00,site.2,mid.do,2.2,3.8,3.097,13.773
           2021-09-03 19:54:00,site.2,mid.do,2.2,3.8,3.231,13.773
           2021-09-03 19:59:00,site.2,mid.do,2.2,3.8,3.344,13.782
           2021-09-03 20:04:00,site.2,mid.do,2.2,3.8,3.461,13.773
           2021-09-03 20:09:00,site.2,mid.do,2.2,3.8,3.594,13.773
           2021-09-03 20:14:00,site.2,mid.do,2.2,3.8,3.684,13.782
           2021-09-03 20:19:00,site.2,mid.do,2.2,3.8,3.769,13.747
           2021-09-03 20:24:00,site.2,mid.do,2.2,3.8,3.779,13.764
           2021-09-03 20:29:00,site.2,mid.do,2.2,3.8,3.782,13.79
           2021-09-03 20:34:00,site.2,mid.do,2.2,3.8,3.774,13.808
           2021-09-03 20:39:00,site.2,mid.do,2.2,3.8,3.712,13.79
           2021-09-03 20:44:00,site.2,mid.do,2.2,3.8,3.634,13.773
           2021-09-03 20:49:00,site.2,mid.do,2.2,3.8,3.58,13.764
           2021-09-03 20:54:00,site.2,mid.do,2.2,3.8,3.522,13.79
           2021-09-03 20:59:00,site.2,mid.do,2.2,3.8,3.452,13.799
           2021-09-03 21:04:00,site.2,mid.do,2.2,3.8,3.318,13.773
           2021-09-03 21:09:00,site.2,mid.do,2.2,3.8,3.163,13.773
           2021-09-03 21:14:00,site.2,mid.do,2.2,3.8,3.075,13.756
           2021-09-03 21:19:00,site.2,mid.do,2.2,3.8,3.121,13.799
           2021-09-03 21:24:00,site.2,mid.do,2.2,3.8,3.165,13.782
           2021-09-03 21:29:00,site.2,mid.do,2.2,3.8,3.172,13.773
           2021-09-03 21:34:00,site.2,mid.do,2.2,3.8,3.218,13.764
           2021-09-03 21:39:00,site.2,mid.do,2.2,3.8,3.269,13.756
           2021-09-03 21:44:00,site.2,mid.do,2.2,3.8,3.462,13.738
           2021-09-03 21:49:00,site.2,mid.do,2.2,3.8,3.787,13.73
           2021-09-03 21:54:00,site.2,mid.do,2.2,3.8,3.899,13.712
           2021-09-03 21:59:00,site.2,mid.do,2.2,3.8,3.846,13.703
           2021-09-03 22:04:00,site.2,mid.do,2.2,3.8,3.736,13.668
           2021-09-03 22:09:00,site.2,mid.do,2.2,3.8,3.671,13.66
           2021-09-03 22:14:00,site.2,mid.do,2.2,3.8,3.629,13.642
           2021-09-03 22:19:00,site.2,mid.do,2.2,3.8,3.609,13.634
           2021-09-03 22:24:00,site.2,mid.do,2.2,3.8,3.644,13.616
           2021-09-03 22:29:00,site.2,mid.do,2.2,3.8,3.668,13.616
           2021-09-03 22:34:00,site.2,mid.do,2.2,3.8,3.596,13.599
           2021-09-03 22:39:00,site.2,mid.do,2.2,3.8,3.482,13.599
           2021-09-03 22:44:00,site.2,mid.do,2.2,3.8,3.386,13.59
           2021-09-03 22:49:00,site.2,mid.do,2.2,3.8,3.354,13.599
           2021-09-03 22:54:00,site.2,mid.do,2.2,3.8,3.296,13.599
           2021-09-03 22:59:00,site.2,mid.do,2.2,3.8,3.178,13.59
           2021-09-03 23:04:00,site.2,mid.do,2.2,3.8,3.069,13.59
           2021-09-03 23:09:00,site.2,mid.do,2.2,3.8,2.941,13.564
           2021-09-03 23:14:00,site.2,mid.do,2.2,3.8,2.839,13.581
           2021-09-03 23:19:00,site.2,mid.do,2.2,3.8,2.833,13.572
           2021-09-03 23:24:00,site.2,mid.do,2.2,3.8,2.719,13.59
           2021-09-03 23:29:00,site.2,mid.do,2.2,3.8,2.648,13.581
           2021-09-03 23:34:00,site.2,mid.do,2.2,3.8,2.61,13.581
           2021-09-03 23:39:00,site.2,mid.do,2.2,3.8,2.555,13.59
           2021-09-03 23:44:00,site.2,mid.do,2.2,3.8,2.472,13.599
           2021-09-03 23:49:00,site.2,mid.do,2.2,3.8,2.456,13.59
           2021-09-03 23:54:00,site.2,mid.do,2.2,3.8,2.422,13.581
           2021-09-03 23:59:00,site.2,mid.do,2.2,3.8,2.423,13.581
           2021-09-04 00:04:00,site.2,mid.do,2.2,3.8,2.328,13.564
           2021-09-04 00:09:00,site.2,mid.do,2.2,3.8,2.27,13.555
           2021-09-04 00:14:00,site.2,mid.do,2.2,3.8,2.252,13.564
           2021-09-04 00:19:00,site.2,mid.do,2.2,3.8,2.307,13.555
           2021-09-04 00:24:00,site.2,mid.do,2.2,3.8,2.345,13.555
           2021-09-04 00:29:00,site.2,mid.do,2.2,3.8,2.34,13.546
           2021-09-04 00:34:00,site.2,mid.do,2.2,3.8,2.299,13.564
           2021-09-04 00:39:00,site.2,mid.do,2.2,3.8,2.251,13.564
           2021-09-04 00:44:00,site.2,mid.do,2.2,3.8,2.198,13.572
           2021-09-04 00:49:00,site.2,mid.do,2.2,3.8,2.199,13.555
           2021-09-04 00:54:00,site.2,mid.do,2.2,3.8,2.164,13.564
           2021-09-04 00:59:00,site.2,mid.do,2.2,3.8,2.184,13.564
           2021-09-04 01:04:00,site.2,mid.do,2.2,3.8,2.206,13.564
           2021-09-04 01:09:00,site.2,mid.do,2.2,3.8,2.123,13.564
           2021-09-04 01:14:00,site.2,mid.do,2.2,3.8,2.094,13.546
           2021-09-04 01:19:00,site.2,mid.do,2.2,3.8,2.031,13.572
           2021-09-04 01:24:00,site.2,mid.do,2.2,3.8,1.975,13.564
           2021-09-04 01:29:00,site.2,mid.do,2.2,3.8,1.93,13.581
           2021-09-04 01:34:00,site.2,mid.do,2.2,3.8,1.894,13.538
           2021-09-04 01:39:00,site.2,mid.do,2.2,3.8,1.99,13.546
           2021-09-04 01:44:00,site.2,mid.do,2.2,3.8,2.051,13.564
           2021-09-04 01:49:00,site.2,mid.do,2.2,3.8,2.068,13.564
           2021-09-04 01:54:00,site.2,mid.do,2.2,3.8,2.126,13.555
           2021-09-04 01:59:00,site.2,mid.do,2.2,3.8,2.191,13.538
           2021-09-04 02:04:00,site.2,mid.do,2.2,3.8,2.208,13.555
           2021-09-04 02:09:00,site.2,mid.do,2.2,3.8,2.176,13.555
           2021-09-04 02:14:00,site.2,mid.do,2.2,3.8,2.167,13.538
           2021-09-04 02:19:00,site.2,mid.do,2.2,3.8,2.176,13.546
           2021-09-04 02:24:00,site.2,mid.do,2.2,3.8,2.188,13.538
           2021-09-04 02:29:00,site.2,mid.do,2.2,3.8,2.147,13.546
           2021-09-04 02:34:00,site.2,mid.do,2.2,3.8,2.091,13.538
           2021-09-04 02:39:00,site.2,mid.do,2.2,3.8,2.058,13.538
           2021-09-04 02:44:00,site.2,mid.do,2.2,3.8,2.046,13.511
           2021-09-04 02:49:00,site.2,mid.do,2.2,3.8,2.091,13.494
           2021-09-04 02:54:00,site.2,mid.do,2.2,3.8,2.134,13.538
           2021-09-04 02:59:00,site.2,mid.do,2.2,3.8,2.165,13.511
           2021-09-04 03:04:00,site.2,mid.do,2.2,3.8,2.185,13.503
           2021-09-04 03:09:00,site.2,mid.do,2.2,3.8,2.173,13.476
           2021-09-04 03:14:00,site.2,mid.do,2.2,3.8,2.122,13.485
           2021-09-04 03:19:00,site.2,mid.do,2.2,3.8,2.163,13.485
           2021-09-04 03:24:00,site.2,mid.do,2.2,3.8,2.175,13.468
           2021-09-04 03:29:00,site.2,mid.do,2.2,3.8,2.156,13.441
           2021-09-04 03:34:00,site.2,mid.do,2.2,3.8,2.156,13.441
           2021-09-04 03:39:00,site.2,mid.do,2.2,3.8,2.121,13.415
           2021-09-04 03:44:00,site.2,mid.do,2.2,3.8,2.059,13.424
           2021-09-04 03:49:00,site.2,mid.do,2.2,3.8,2.007,13.415
           2021-09-04 03:54:00,site.2,mid.do,2.2,3.8,1.986,13.415
           2021-09-04 03:59:00,site.2,mid.do,2.2,3.8,1.978,13.415
           2021-09-04 04:04:00,site.2,mid.do,2.2,3.8,1.902,13.389
           2021-09-04 04:09:00,site.2,mid.do,2.2,3.8,1.9,13.398
           2021-09-04 04:14:00,site.2,mid.do,2.2,3.8,1.861,13.371
           2021-09-04 04:19:00,site.2,mid.do,2.2,3.8,1.816,13.389
           2021-09-04 04:24:00,site.2,mid.do,2.2,3.8,1.786,13.38
           2021-09-04 04:29:00,site.2,mid.do,2.2,3.8,1.706,13.371
           2021-09-04 04:34:00,site.2,mid.do,2.2,3.8,1.632,13.354
           2021-09-04 04:39:00,site.2,mid.do,2.2,3.8,1.626,13.363
           2021-09-04 04:44:00,site.2,mid.do,2.2,3.8,1.634,13.363
           2021-09-04 04:49:00,site.2,mid.do,2.2,3.8,1.639,13.371
           2021-09-04 04:54:00,site.2,mid.do,2.2,3.8,1.701,13.363
           2021-09-04 04:59:00,site.2,mid.do,2.2,3.8,1.676,13.363
           2021-09-04 05:04:00,site.2,mid.do,2.2,3.8,1.621,13.371
           2021-09-04 05:09:00,site.2,mid.do,2.2,3.8,1.591,13.389
           2021-09-04 05:14:00,site.2,mid.do,2.2,3.8,1.468,13.38
           2021-09-04 05:19:00,site.2,mid.do,2.2,3.8,1.392,13.354
           2021-09-04 05:24:00,site.2,mid.do,2.2,3.8,1.333,13.389
           2021-09-04 05:29:00,site.2,mid.do,2.2,3.8,1.345,13.354
           2021-09-04 05:34:00,site.2,mid.do,2.2,3.8,1.353,13.38
           2021-09-04 05:39:00,site.2,mid.do,2.2,3.8,1.368,13.371
           2021-09-04 05:44:00,site.2,mid.do,2.2,3.8,1.395,13.345
           2021-09-04 05:49:00,site.2,mid.do,2.2,3.8,1.401,13.363
           2021-09-04 05:54:00,site.2,mid.do,2.2,3.8,1.43,13.371
           2021-09-04 05:59:00,site.2,mid.do,2.2,3.8,1.435,13.354
           2021-09-04 06:04:00,site.2,mid.do,2.2,3.8,1.468,13.345
           2021-09-04 06:09:00,site.2,mid.do,2.2,3.8,1.488,13.345
           2021-09-04 06:14:00,site.2,mid.do,2.2,3.8,1.489,13.328
           2021-09-04 06:19:00,site.2,mid.do,2.2,3.8,1.466,13.319
           2021-09-04 06:24:00,site.2,mid.do,2.2,3.8,1.467,13.336
           2021-09-04 06:29:00,site.2,mid.do,2.2,3.8,1.473,13.328
           2021-09-04 06:34:00,site.2,mid.do,2.2,3.8,1.524,13.328
           2021-09-04 06:39:00,site.2,mid.do,2.2,3.8,1.591,13.328
           2021-09-04 06:44:00,site.2,mid.do,2.2,3.8,1.636,13.319
           2021-09-04 06:49:00,site.2,mid.do,2.2,3.8,1.643,13.301
           2021-09-04 06:54:00,site.2,mid.do,2.2,3.8,1.617,13.31
           2021-09-04 06:59:00,site.2,mid.do,2.2,3.8,1.589,13.31
           2021-09-04 07:04:00,site.2,mid.do,2.2,3.8,1.584,13.31
           2021-09-04 07:09:00,site.2,mid.do,2.2,3.8,1.608,13.284
           2021-09-04 07:14:00,site.2,mid.do,2.2,3.8,1.618,13.328
           2021-09-04 07:19:00,site.2,mid.do,2.2,3.8,1.635,13.301
           2021-09-04 07:24:00,site.2,mid.do,2.2,3.8,1.747,13.319
           2021-09-04 07:29:00,site.2,mid.do,2.2,3.8,1.892,13.31
           2021-09-04 07:34:00,site.2,mid.do,2.2,3.8,1.979,13.319
           2021-09-04 07:39:00,site.2,mid.do,2.2,3.8,1.981,13.31
           2021-09-04 07:44:00,site.2,mid.do,2.2,3.8,1.972,13.31
           2021-09-04 07:49:00,site.2,mid.do,2.2,3.8,1.97,13.301
           2021-09-04 07:54:00,site.2,mid.do,2.2,3.8,1.933,13.293
           2021-09-04 07:59:00,site.2,mid.do,2.2,3.8,1.948,13.301
           2021-09-04 08:04:00,site.2,mid.do,2.2,3.8,1.912,13.293
           2021-09-04 08:09:00,site.2,mid.do,2.2,3.8,1.978,13.275
           2021-09-04 08:14:00,site.2,mid.do,2.2,3.8,1.964,13.284
           2021-09-04 08:19:00,site.2,mid.do,2.2,3.8,1.926,13.284
           2021-09-04 08:24:00,site.2,mid.do,2.2,3.8,1.905,13.284
           2021-09-04 08:29:00,site.2,mid.do,2.2,3.8,1.853,13.275
           2021-09-04 08:34:00,site.2,mid.do,2.2,3.8,1.817,13.266
           2021-09-04 08:39:00,site.2,mid.do,2.2,3.8,1.829,13.258
           2021-09-04 08:44:00,site.2,mid.do,2.2,3.8,1.882,13.266
           2021-09-04 08:49:00,site.2,mid.do,2.2,3.8,1.941,13.275
           2021-09-04 08:54:00,site.2,mid.do,2.2,3.8,2.019,13.275
           2021-09-04 08:59:00,site.2,mid.do,2.2,3.8,2.165,13.284
           2021-09-04 09:04:00,site.2,mid.do,2.2,3.8,2.286,13.293
           2021-09-04 09:09:00,site.2,mid.do,2.2,3.8,2.311,13.293
           2021-09-04 09:14:00,site.2,mid.do,2.2,3.8,2.276,13.275
           2021-09-04 09:19:00,site.2,mid.do,2.2,3.8,2.142,13.266
           2021-09-04 09:24:00,site.2,mid.do,2.2,3.8,2.066,13.266
           2021-09-04 09:29:00,site.2,mid.do,2.2,3.8,1.981,13.293
           2021-09-04 09:34:00,site.2,mid.do,2.2,3.8,1.975,13.266
           2021-09-04 09:39:00,site.2,mid.do,2.2,3.8,1.967,13.24
           2021-09-04 09:44:00,site.2,mid.do,2.2,3.8,1.974,13.275
           2021-09-04 09:49:00,site.2,mid.do,2.2,3.8,1.995,13.284
           2021-09-04 09:54:00,site.2,mid.do,2.2,3.8,2.007,13.31
           2021-09-04 09:59:00,site.2,mid.do,2.2,3.8,1.994,13.293
           2021-09-04 10:04:00,site.2,mid.do,2.2,3.8,1.965,13.301
           2021-09-04 10:09:00,site.2,mid.do,2.2,3.8,2.028,13.301
           2021-09-04 10:14:00,site.2,mid.do,2.2,3.8,2.039,13.319
           2021-09-04 10:19:00,site.2,mid.do,2.2,3.8,1.769,13.284
           2021-09-04 10:24:00,site.2,mid.do,2.2,3.8,1.492,13.31
           2021-09-04 10:29:00,site.2,mid.do,2.2,3.8,1.485,13.336
           2021-09-04 10:34:00,site.2,mid.do,2.2,3.8,1.829,13.345
           2021-09-04 10:39:00,site.2,mid.do,2.2,3.8,1.905,13.345
           2021-09-04 10:44:00,site.2,mid.do,2.2,3.8,1.883,13.336
           2021-09-04 10:49:00,site.2,mid.do,2.2,3.8,1.833,13.371
           2021-09-04 10:54:00,site.2,mid.do,2.2,3.8,1.801,13.371
           2021-09-04 10:59:00,site.2,mid.do,2.2,3.8,1.882,13.389
           2021-09-04 11:04:00,site.2,mid.do,2.2,3.8,2.124,13.433
           2021-09-04 11:09:00,site.2,mid.do,2.2,3.8,2.532,13.459
           2021-09-04 11:14:00,site.2,mid.do,2.2,3.8,2.448,13.485
           2021-09-04 11:19:00,site.2,mid.do,2.2,3.8,2.696,13.494
           2021-09-04 11:24:00,site.2,mid.do,2.2,3.8,3.195,13.511
           2021-09-04 11:29:00,site.2,mid.do,2.2,3.8,2.953,13.511
           2021-09-04 11:34:00,site.2,mid.do,2.2,3.8,3.253,13.538
           2021-09-04 11:39:00,site.2,mid.do,2.2,3.8,3.472,13.555
           2021-09-04 11:44:00,site.2,mid.do,2.2,3.8,4.226,13.599
           2021-09-04 11:49:00,site.2,mid.do,2.2,3.8,6.596,13.59
           2021-09-04 11:54:00,site.2,mid.do,2.2,3.8,6.525,13.607
           2021-09-04 11:59:00,site.2,mid.do,2.2,3.8,5.032,13.59
           2021-09-04 12:04:00,site.2,mid.do,2.2,3.8,3.977,13.59
           2021-09-04 12:09:00,site.2,mid.do,2.2,3.8,4.194,13.59
           2021-09-04 12:14:00,site.2,mid.do,2.2,3.8,5.652,13.59
           2021-09-04 12:19:00,site.2,mid.do,2.2,3.8,4.159,13.572
           2021-09-04 12:24:00,site.2,mid.do,2.2,3.8,3.565,13.564
           2021-09-04 12:29:00,site.2,mid.do,2.2,3.8,3.299,13.607
           2021-09-04 12:34:00,site.2,mid.do,2.2,3.8,3.255,13.616
           2021-09-04 12:39:00,site.2,mid.do,2.2,3.8,3.178,13.625
           2021-09-04 12:44:00,site.2,mid.do,2.2,3.8,3.373,13.634
           2021-09-04 12:49:00,site.2,mid.do,2.2,3.8,3.644,13.651
           2021-09-04 12:54:00,site.2,mid.do,2.2,3.8,3.764,13.651
           2021-09-04 12:59:00,site.2,mid.do,2.2,3.8,3.857,13.677
           2021-09-04 13:04:00,site.2,mid.do,2.2,3.8,3.752,13.677
           2021-09-04 13:09:00,site.2,mid.do,2.2,3.8,3.821,13.686
           2021-09-04 13:14:00,site.2,mid.do,2.2,3.8,3.846,13.721
           2021-09-04 13:19:00,site.2,mid.do,2.2,3.8,3.984,13.73
           2021-09-04 13:24:00,site.2,mid.do,2.2,3.8,4.046,13.756
           2021-09-04 13:29:00,site.2,mid.do,2.2,3.8,5.26,13.747
           2021-09-04 13:34:00,site.2,mid.do,2.2,3.8,5.43,13.738
           2021-09-04 13:39:00,site.2,mid.do,2.2,3.8,6.237,13.747
           2021-09-04 13:44:00,site.2,mid.do,2.2,3.8,6.12,13.756
           2021-09-04 13:49:00,site.2,mid.do,2.2,3.8,7.96,13.756
           2021-09-04 13:54:00,site.2,mid.do,2.2,3.8,8.9,13.773
           2021-09-04 13:59:00,site.2,mid.do,2.2,3.8,9.228,13.782
           2021-09-04 14:04:00,site.2,mid.do,2.2,3.8,8.764,13.808
           2021-09-04 14:09:00,site.2,mid.do,2.2,3.8,8.864,13.799
           2021-09-04 14:14:00,site.2,mid.do,2.2,3.8,8.136,13.773
           2021-09-04 14:19:00,site.2,mid.do,2.2,3.8,6.392,13.773
           2021-09-04 14:24:00,site.2,mid.do,2.2,3.8,5.204,13.738
           2021-09-04 14:29:00,site.2,mid.do,2.2,3.8,4.874,13.73
           2021-09-04 14:34:00,site.2,mid.do,2.2,3.8,4.74,13.73
           2021-09-04 14:39:00,site.2,mid.do,2.2,3.8,4.388,13.686
           2021-09-04 14:44:00,site.2,mid.do,2.2,3.8,4.316,13.703
           2021-09-04 14:49:00,site.2,mid.do,2.2,3.8,4.153,13.695
           2021-09-04 14:54:00,site.2,mid.do,2.2,3.8,4.051,13.712
           2021-09-04 14:59:00,site.2,mid.do,2.2,3.8,4.011,13.721
           2021-09-04 15:04:00,site.2,mid.do,2.2,3.8,4.031,13.695
           2021-09-04 15:09:00,site.2,mid.do,2.2,3.8,4.265,13.73
           2021-09-04 15:14:00,site.2,mid.do,2.2,3.8,4.192,13.773
           2021-09-04 15:19:00,site.2,mid.do,2.2,3.8,4.253,13.79
           2021-09-04 15:24:00,site.2,mid.do,2.2,3.8,4.252,13.825
           2021-09-04 15:29:00,site.2,mid.do,2.2,3.8,4.44,13.843
           2021-09-04 15:34:00,site.2,mid.do,2.2,3.8,4.505,13.851
           2021-09-04 15:39:00,site.2,mid.do,2.2,3.8,4.481,13.878
           2021-09-04 15:44:00,site.2,mid.do,2.2,3.8,4.325,13.851
           2021-09-04 15:49:00,site.2,mid.do,2.2,3.8,4.201,13.869
           2021-09-04 15:54:00,site.2,mid.do,2.2,3.8,4.048,13.878
           2021-09-04 15:59:00,site.2,mid.do,2.2,3.8,3.982,13.912
           2021-09-04 16:04:00,site.2,mid.do,2.2,3.8,4.06,13.895
           2021-09-04 16:09:00,site.2,mid.do,2.2,3.8,4.335,13.886
           2021-09-04 16:14:00,site.2,mid.do,2.2,3.8,4.732,13.886
           2021-09-04 16:19:00,site.2,mid.do,2.2,3.8,4.567,13.869
           2021-09-04 16:24:00,site.2,mid.do,2.2,3.8,4.175,13.851
           2021-09-04 16:29:00,site.2,mid.do,2.2,3.8,3.967,13.851
           2021-09-04 16:34:00,site.2,mid.do,2.2,3.8,3.993,13.825
           2021-09-04 16:39:00,site.2,mid.do,2.2,3.8,3.897,13.834
           2021-09-04 16:44:00,site.2,mid.do,2.2,3.8,3.798,13.825
           2021-09-04 16:49:00,site.2,mid.do,2.2,3.8,3.681,13.817
           2021-09-04 16:54:00,site.2,mid.do,2.2,3.8,3.578,13.825
           2021-09-04 16:59:00,site.2,mid.do,2.2,3.8,3.55,13.817
           2021-09-04 17:04:00,site.2,mid.do,2.2,3.8,3.533,13.825
           2021-09-04 17:09:00,site.2,mid.do,2.2,3.8,3.532,13.834
           2021-09-04 17:14:00,site.2,mid.do,2.2,3.8,3.92,13.817
           2021-09-04 17:19:00,site.2,mid.do,2.2,3.8,4.036,13.843
           2021-09-04 17:24:00,site.2,mid.do,2.2,3.8,4.082,13.834
           2021-09-04 17:29:00,site.2,mid.do,2.2,3.8,4.103,13.851
           2021-09-04 17:34:00,site.2,mid.do,2.2,3.8,4.099,13.825
           2021-09-04 17:39:00,site.2,mid.do,2.2,3.8,4.138,13.834
           2021-09-04 17:44:00,site.2,mid.do,2.2,3.8,4.136,13.825
           2021-09-04 17:49:00,site.2,mid.do,2.2,3.8,3.925,13.799
           2021-09-04 17:54:00,site.2,mid.do,2.2,3.8,3.753,13.782
           2021-09-04 17:59:00,site.2,mid.do,2.2,3.8,3.69,13.808
           2021-09-04 18:04:00,site.2,mid.do,2.2,3.8,3.631,13.79
           2021-09-04 18:09:00,site.2,mid.do,2.2,3.8,3.562,13.817
           2021-09-04 18:14:00,site.2,mid.do,2.2,3.8,3.409,13.817
           2021-09-04 18:19:00,site.2,mid.do,2.2,3.8,3.284,13.799
           2021-09-04 18:24:00,site.2,mid.do,2.2,3.8,3.229,13.808
           2021-09-04 18:29:00,site.2,mid.do,2.2,3.8,3.184,13.808
           2021-09-04 18:34:00,site.2,mid.do,2.2,3.8,3.139,13.808
           2021-09-04 18:39:00,site.2,mid.do,2.2,3.8,3.113,13.808
           2021-09-04 18:44:00,site.2,mid.do,2.2,3.8,3.095,13.79
           2021-09-04 18:49:00,site.2,mid.do,2.2,3.8,3.049,13.79
           2021-09-04 18:54:00,site.2,mid.do,2.2,3.8,2.995,13.799
           2021-09-04 18:59:00,site.2,mid.do,2.2,3.8,2.948,13.773
           2021-09-04 19:04:00,site.2,mid.do,2.2,3.8,2.916,13.782
           2021-09-04 19:09:00,site.2,mid.do,2.2,3.8,3.197,13.773
           2021-09-04 19:14:00,site.2,mid.do,2.2,3.8,3.429,13.808
           2021-09-04 19:19:00,site.2,mid.do,2.2,3.8,3.567,13.79
           2021-09-04 19:24:00,site.2,mid.do,2.2,3.8,3.615,13.808
           2021-09-04 19:29:00,site.2,mid.do,2.2,3.8,3.661,13.782
           2021-09-04 19:34:00,site.2,mid.do,2.2,3.8,3.639,13.782
           2021-09-04 19:39:00,site.2,mid.do,2.2,3.8,3.739,13.782
           2021-09-04 19:44:00,site.2,mid.do,2.2,3.8,3.723,13.756
           2021-09-04 19:49:00,site.2,mid.do,2.2,3.8,3.641,13.764
           2021-09-04 19:54:00,site.2,mid.do,2.2,3.8,3.556,13.764
           2021-09-04 19:59:00,site.2,mid.do,2.2,3.8,3.496,13.738
           2021-09-04 20:04:00,site.2,mid.do,2.2,3.8,3.632,13.756
           2021-09-04 20:09:00,site.2,mid.do,2.2,3.8,3.622,13.756
           2021-09-04 20:14:00,site.2,mid.do,2.2,3.8,3.601,13.764
           2021-09-04 20:19:00,site.2,mid.do,2.2,3.8,3.559,13.738
           2021-09-04 20:24:00,site.2,mid.do,2.2,3.8,3.502,13.738
           2021-09-04 20:29:00,site.2,mid.do,2.2,3.8,3.435,13.73
           2021-09-04 20:34:00,site.2,mid.do,2.2,3.8,3.395,13.738
           2021-09-04 20:39:00,site.2,mid.do,2.2,3.8,3.363,13.712
           2021-09-04 20:44:00,site.2,mid.do,2.2,3.8,3.361,13.712
           2021-09-04 20:49:00,site.2,mid.do,2.2,3.8,3.351,13.695
           2021-09-04 20:54:00,site.2,mid.do,2.2,3.8,3.359,13.703
           2021-09-04 20:59:00,site.2,mid.do,2.2,3.8,3.352,13.738
           2021-09-04 21:04:00,site.2,mid.do,2.2,3.8,3.37,13.712
           2021-09-04 21:09:00,site.2,mid.do,2.2,3.8,3.401,13.721
           2021-09-04 21:14:00,site.2,mid.do,2.2,3.8,3.446,13.721
           2021-09-04 21:19:00,site.2,mid.do,2.2,3.8,3.512,13.695
           2021-09-04 21:24:00,site.2,mid.do,2.2,3.8,3.554,13.686
           2021-09-04 21:29:00,site.2,mid.do,2.2,3.8,3.525,13.703
           2021-09-04 21:34:00,site.2,mid.do,2.2,3.8,3.531,13.686
           2021-09-04 21:39:00,site.2,mid.do,2.2,3.8,3.516,13.668
           2021-09-04 21:44:00,site.2,mid.do,2.2,3.8,3.442,13.695
           2021-09-04 21:49:00,site.2,mid.do,2.2,3.8,3.371,13.668
           2021-09-04 21:54:00,site.2,mid.do,2.2,3.8,3.256,13.677
           2021-09-04 21:59:00,site.2,mid.do,2.2,3.8,3.097,13.677
           2021-09-04 22:04:00,site.2,mid.do,2.2,3.8,3.015,13.703
           2021-09-04 22:09:00,site.2,mid.do,2.2,3.8,2.996,13.695
           2021-09-04 22:14:00,site.2,mid.do,2.2,3.8,2.999,13.695
           2021-09-04 22:19:00,site.2,mid.do,2.2,3.8,3.233,13.695
           2021-09-04 22:24:00,site.2,mid.do,2.2,3.8,3.235,13.703
           2021-09-04 22:29:00,site.2,mid.do,2.2,3.8,3.233,13.703
           2021-09-04 22:34:00,site.2,mid.do,2.2,3.8,3.189,13.668
           2021-09-04 22:39:00,site.2,mid.do,2.2,3.8,3.09,13.668
           2021-09-04 22:44:00,site.2,mid.do,2.2,3.8,3.005,13.668
           2021-09-04 22:49:00,site.2,mid.do,2.2,3.8,2.885,13.686
           2021-09-04 22:54:00,site.2,mid.do,2.2,3.8,2.789,13.677
           2021-09-04 22:59:00,site.2,mid.do,2.2,3.8,2.639,13.66
           2021-09-04 23:04:00,site.2,mid.do,2.2,3.8,2.576,13.651
           2021-09-04 23:09:00,site.2,mid.do,2.2,3.8,2.494,13.642
           2021-09-04 23:14:00,site.2,mid.do,2.2,3.8,2.394,13.634
           2021-09-04 23:19:00,site.2,mid.do,2.2,3.8,2.32,13.625
           2021-09-04 23:24:00,site.2,mid.do,2.2,3.8,2.238,13.599
           2021-09-04 23:29:00,site.2,mid.do,2.2,3.8,2.16,13.59
           2021-09-04 23:34:00,site.2,mid.do,2.2,3.8,2.128,13.572
           2021-09-04 23:39:00,site.2,mid.do,2.2,3.8,2.108,13.546
           2021-09-04 23:44:00,site.2,mid.do,2.2,3.8,2.075,13.555
           2021-09-04 23:49:00,site.2,mid.do,2.2,3.8,2.035,13.529
           2021-09-04 23:54:00,site.2,mid.do,2.2,3.8,2.041,13.538
           2021-09-04 23:59:00,site.2,mid.do,2.2,3.8,2.071,13.529
           2021-09-05 00:04:00,site.2,mid.do,2.2,3.8,2.092,13.52
           2021-09-05 00:09:00,site.2,mid.do,2.2,3.8,2.119,13.538
           2021-09-05 00:14:00,site.2,mid.do,2.2,3.8,2.106,13.529
           2021-09-05 00:19:00,site.2,mid.do,2.2,3.8,2.139,13.538
           2021-09-05 00:24:00,site.2,mid.do,2.2,3.8,2.147,13.52
           2021-09-05 00:29:00,site.2,mid.do,2.2,3.8,2.14,13.503
           2021-09-05 00:34:00,site.2,mid.do,2.2,3.8,2.175,13.503
           2021-09-05 00:39:00,site.2,mid.do,2.2,3.8,2.235,13.529
           2021-09-05 00:44:00,site.2,mid.do,2.2,3.8,2.31,13.511
