date.time,logger.site,logger.position,sensor.depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen,temperature,logger.id
7/25/2021 23:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.969,16.49,956736
7/25/2021 23:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.698,16.473,956736
7/25/2021 23:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.447,16.507,956736
7/25/2021 23:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.456,16.635,956736
7/25/2021 23:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.959,16.66,956736
7/26/2021 0:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.209,16.66,956736
7/26/2021 0:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.276,16.626,956736
7/26/2021 0:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.119,16.584,956736
7/26/2021 0:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.801,16.601,956736
7/26/2021 0:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.314,16.533,956736
7/26/2021 0:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.49,16.396,956736
7/26/2021 0:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.684,16.32,956736
7/26/2021 0:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.029,16.362,956736
7/26/2021 0:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.908,16.303,956736
7/26/2021 0:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.713,16.303,956736
7/26/2021 0:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.912,16.268,956736
7/26/2021 0:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.065,16.234,956736
7/26/2021 1:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.534,16.106,956736
7/26/2021 1:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.88,16.038,956736
7/26/2021 1:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.99,15.978,956736
7/26/2021 1:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.502,15.97,956736
7/26/2021 1:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.541,15.841,956736
7/26/2021 1:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.179,15.722,956736
7/26/2021 1:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.019,15.687,956736
7/26/2021 1:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.444,15.507,956736
7/26/2021 1:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.409,15.361,956736
7/26/2021 1:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.63,15.336,956736
7/26/2021 1:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.284,15.172,956736
7/26/2021 1:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.526,15.25,956736
7/26/2021 2:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.401,15.189,956736
7/26/2021 2:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.266,15.172,956736
7/26/2021 2:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.359,15.009,956736
7/26/2021 2:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.017,14.974,956736
