date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength,logger.site,fish.depth,fish.do
8/5/2021 5:00,29,2,1,0.876933212,15.6,44.23122,-123.1629,108,site.2,0.668140212,5.506687043
8/5/2021 5:10,29,2,1,0,14,44.23122,-123.1629,83,site.2,0.913382939,5.181371588
8/5/2021 5:40,29,1,1,NA,12.4,44.2333796,-123.1625399,74,site.0.mouth,mouth.mixed,NA
8/5/2021 5:50,29,1,1,1.13137085,15.6,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/5/2021 9:00,29,1,1,0.565685425,14,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/5/2021 9:50,29,1,1,0.565685425,14,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
8/5/2021 10:00,29,1,1,0,14,44.2333796,-123.1625399,75,site.0.mouth,mouth.mixed,NA
8/5/2021 10:20,29,1,1,0.565685425,14,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/5/2021 10:30,29,1,1,1.13137085,14,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
8/5/2021 10:50,29,1,1,0.461880215,14.8,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/5/2021 11:00,29,1,1,0.552052447,14,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/5/2021 11:20,29,1,1,0.565685425,14,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
8/5/2021 12:00,29,1,1,0.390360029,14.8,44.2333796,-123.1625399,98,site.0.mouth,mouth.mixed,NA
8/5/2021 12:10,29,1,1,0.565685425,14,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/5/2021 12:20,29,1,1,0.37032804,14,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/5/2021 12:30,29,1,1,0.357770876,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
8/5/2021 13:00,29,1,1,0.41194292,14,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/5/2021 13:10,29,1,1,1.2,11.6,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
8/5/2021 13:20,29,1,1,0.505964426,13.2,44.2333796,-123.1625399,94,site.0.mouth,mouth.mixed,NA
8/5/2021 13:30,29,1,1,0.461880215,14,44.2333796,-123.1625399,96,site.0.mouth,mouth.mixed,NA
8/5/2021 13:40,29,1,1,0.536785365,14.8,44.2333796,-123.1625399,98,site.0.mouth,mouth.mixed,NA
8/5/2021 13:50,29,1,1,0.732900305,14,44.2333796,-123.1625399,100,site.0.mouth,mouth.mixed,NA
8/5/2021 14:00,29,1,1,NA,14,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/5/2021 14:10,29,1,1,0.565685425,14,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/5/2021 14:20,29,1,1,0.4,14,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
8/5/2021 14:40,29,1,1,0.565685425,14.8,44.2333796,-123.1625399,99,site.0.mouth,mouth.mixed,NA
8/5/2021 15:30,29,1,1,NA,14,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
8/5/2021 15:40,29,1,1,NA,14.8,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
8/5/2021 15:50,29,1,1,0.715541753,15.6,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
8/5/2021 16:00,29,1,1,0.557412306,14.8,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/5/2021 16:10,29,1,1,0.642068729,15.6,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
8/5/2021 16:20,29,1,1,0.561411432,15.6,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/5/2021 16:30,29,1,1,0.565685425,14.8,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
8/5/2021 17:00,29,1,1,0,14.8,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
8/5/2021 17:10,29,1,1,1.13137085,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
8/5/2021 17:30,29,1,1,0.907114735,14.8,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/5/2021 17:40,29,1,1,0,14.8,44.2333796,-123.1625399,73,site.0.mouth,mouth.mixed,NA
8/5/2021 17:50,29,1,1,0.427617987,15.6,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/5/2021 18:00,29,1,1,NA,15.6,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
8/5/2021 18:10,29,1,1,0.565685425,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/5/2021 18:20,29,1,1,0.565685425,15.6,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/5/2021 18:50,29,1,1,NA,13.2,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/5/2021 19:00,29,1,1,1.13137085,14.8,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
8/5/2021 19:20,29,1,1,NA,13.2,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/5/2021 19:30,29,1,1,0.565685425,13.2,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
8/5/2021 19:40,29,1,1,0,13.2,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/5/2021 20:10,29,1,1,0.302371578,13.2,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/5/2021 20:20,29,2,1,0.664759176,13.2,44.23122,-123.1629,90,site.2,1.289143866,7.439670718
8/5/2021 20:30,29,2,1,0.431443844,13.2,44.23122,-123.1629,106,site.2,1.268656716,7.235223881
8/5/2021 20:40,29,2,2,0.357770876,13.2,44.23122,-123.1629,81,site.3,1.382832149,4.265908862
8/5/2021 20:50,29,2,1,NA,13.2,44.23122,-123.1629,79,site.2,1.05884101,7.873278089
8/5/2021 21:00,29,2,2,NA,14,44.23122,-123.1629,80,site.3,0.718283056,5.889346794
8/5/2021 21:20,29,2,2,NA,13.2,44.23122,-123.1629,74,site.3,0.797826087,5.085050167
8/5/2021 21:30,29,2,1,0.525557348,13.2,44.23122,-123.1629,105,site.2,0.987640596,7.533296042
8/5/2021 21:40,29,2,1,0.523722937,13.2,44.23122,-123.1629,102,site.2,0.976998905,7.288009099
8/5/2021 21:50,29,2,1,0.520261412,12.4,44.23122,-123.1629,100,site.2,3.6,7.396485
8/5/2021 22:00,29,2,1,0.421089085,13.2,44.23122,-123.1629,97,site.2,0.976744186,7.209105546
8/5/2021 22:10,29,2,2,0.449857246,12.4,44.23122,-123.1629,94,site.3,1.814730878,2.707158422
8/5/2021 22:20,29,2,1,0.354024481,13.2,44.23122,-123.1629,84,site.2,0.970314319,7.255907585
8/5/2021 22:30,29,2,1,0.311399578,14,44.23122,-123.1629,98,site.2,0.812098501,7.068930983
8/5/2021 22:40,29,2,1,0.333623062,13.2,44.23122,-123.1629,110,site.2,0.971316085,5.910094315
8/5/2021 22:50,29,2,1,0.409878031,13.2,44.23122,-123.1629,103,site.2,0.970989761,5.702536974
8/5/2021 23:00,29,2,1,0.38523473,13.2,44.23122,-123.1629,101,site.2,0.970655926,5.681518987
8/5/2021 23:10,29,2,1,0.461880215,13.2,44.23122,-123.1629,78,site.2,0.965317919,5.742418853
8/5/2021 23:20,29,2,1,0.286854866,13.2,44.23122,-123.1629,121,site.2,0.964705882,5.381357466
8/5/2021 23:30,29,2,1,0.377123617,13.2,44.23122,-123.1629,91,site.2,0.969240048,5.412651016
8/5/2021 23:40,29,2,1,0.313785816,13.2,44.23122,-123.1629,106,site.2,0.963855422,5.389175162
8/5/2021 23:50,29,2,2,0.281000069,14.8,44.23122,-123.1629,101,site.3,0.545798319,5.466735617
8/6/2021 0:00,29,2,2,0.374050023,14,44.23122,-123.1629,104,site.3,0.684357071,5.103682079
8/6/2021 0:10,29,2,2,0.461880215,13.2,44.23122,-123.1629,79,site.3,0.970684667,4.21338328
8/6/2021 0:20,29,2,2,0.4,14,44.23122,-123.1629,74,site.3,0.683571186,5.015989702
8/6/2021 0:30,29,4,1,0.565685425,14.8,44.2303277,-123.1622552,78,site.4.netpen,0.355473204,4.283715589
8/6/2021 0:40,29,2,2,0.349148624,14,44.23122,-123.1629,107,site.3,0.671512605,4.939764706
8/6/2021 0:50,29,2,2,0.221880078,14,44.23122,-123.1629,96,site.3,0.665447431,4.95592169
8/6/2021 1:10,29,2,1,0.326598632,13.2,44.23122,-123.1629,89,site.2,0.946821516,5.340156103
8/6/2021 1:20,29,2,2,0.669328021,14.8,44.23122,-123.1629,76,site.3,0.499407783,5.382761942
8/6/2021 1:30,29,2,2,NA,14,44.23122,-123.1629,71,site.3,0.646326386,4.963821428
8/6/2021 1:40,29,2,2,0.337309617,14,44.23122,-123.1629,82,site.3,0.645306197,4.930918169
8/6/2021 1:50,29,2,2,0.286912601,14,44.23122,-123.1629,97,site.3,0.643003349,4.891214394
8/6/2021 2:00,29,2,1,0.517335833,14,44.23122,-123.1629,82,site.2,0.742522757,5.688610583
8/6/2021 2:20,29,2,2,0.427617987,14,44.23122,-123.1629,74,site.3,0.650391389,4.707501129
8/6/2021 2:30,29,2,1,0,14,44.23122,-123.1629,99,site.2,0.708633094,5.618439402
8/6/2021 2:40,29,2,1,0.923760431,14,44.23122,-123.1629,86,site.2,0.706521739,5.334715719
8/6/2021 2:50,29,2,2,0,14,44.23122,-123.1629,83,site.3,0.668363427,4.610182334
8/6/2021 3:20,29,2,2,NA,14,44.23122,-123.1629,73,site.3,0.638185654,4.675368387
8/6/2021 3:30,29,2,2,0.512695956,14,44.23122,-123.1629,79,site.3,0.635664199,4.70067274
8/6/2021 3:40,29,2,2,NA,14,44.23122,-123.1629,92,site.3,0.64301848,4.498150371
8/6/2021 3:50,29,2,1,0.669328021,13.2,44.23122,-123.1629,83,site.2,0.918103448,5.183735632
8/6/2021 4:10,29,2,1,0.550989785,13.2,44.23122,-123.1629,93,site.2,0.890281807,4.585083363
8/6/2021 4:20,29,2,2,0.333623062,14,44.23122,-123.1629,105,site.3,0.618046842,4.291075186
8/6/2021 4:30,29,2,1,0.923760431,13.2,44.23122,-123.1629,81,site.2,0.874723084,4.023018302
8/6/2021 4:40,29,2,1,0.8,14.8,44.23122,-123.1629,102,site.2,0.337170317,4.010777827
8/6/2021 4:50,29,2,2,0.427617987,14,44.23122,-123.1629,98,site.3,0.585365854,4.128921201
8/6/2021 5:00,29,2,1,0.392820952,14,44.23122,-123.1629,138,site.2,0.615694384,4.364951609
8/6/2021 5:10,29,1,1,NA,12.4,44.2333796,-123.1625399,72,site.0.mouth,mouth.mixed,NA
8/6/2021 5:20,29,1,1,NA,13.2,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
8/6/2021 5:30,29,1,1,0.357770876,13.2,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/6/2021 5:40,29,1,1,0.357770876,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/6/2021 6:00,29,1,1,0.565685425,14,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
8/6/2021 7:20,29,1,1,NA,12.4,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/6/2021 7:30,29,1,1,0.565685425,12.4,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/6/2021 7:50,29,2,1,0,13.2,44.23122,-123.1629,76,site.2,0.869930475,4.14260867
8/6/2021 11:20,29,1,1,NA,12.4,44.2333796,-123.1625399,61,site.0.mouth,mouth.mixed,NA
8/6/2021 12:00,29,1,1,0.548205345,14.8,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/6/2021 12:10,29,1,1,0.479238635,15.6,44.2333796,-123.1625399,98,site.0.mouth,mouth.mixed,NA
8/6/2021 12:20,29,1,1,0.535997989,14.8,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
8/6/2021 12:30,29,1,1,0.408334228,14,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
8/6/2021 12:40,29,1,1,0.366190167,14,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
8/6/2021 13:00,29,1,1,NA,14,44.2333796,-123.1625399,74,site.0.mouth,mouth.mixed,NA
8/6/2021 13:10,29,1,1,0.379473319,14,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
8/6/2021 13:20,29,1,1,0.723627227,14,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/6/2021 13:30,29,1,1,0.424638034,14,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/6/2021 13:40,29,1,1,0.275345936,14,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/6/2021 13:50,29,1,1,0.511550219,14,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/6/2021 14:00,29,1,1,0.433282048,14.8,44.2333796,-123.1625399,98,site.0.mouth,mouth.mixed,NA
8/6/2021 14:10,29,1,1,0.349148624,14.8,44.2333796,-123.1625399,94,site.0.mouth,mouth.mixed,NA
8/6/2021 14:20,29,1,1,0.604743157,14,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
8/6/2021 14:30,29,1,1,0.559364719,14,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
8/6/2021 14:40,29,1,1,0,14.8,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
8/6/2021 14:50,29,1,1,NA,14,44.2333796,-123.1625399,67,site.0.mouth,mouth.mixed,NA
8/6/2021 15:00,29,1,1,0.653197265,13.2,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/6/2021 15:10,29,1,1,NA,14,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
8/6/2021 15:30,29,1,1,0,14.8,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
8/6/2021 15:40,29,1,1,0.326598632,14.8,44.2333796,-123.1625399,96,site.0.mouth,mouth.mixed,NA
8/6/2021 15:50,29,1,1,0,14.8,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/6/2021 16:00,29,1,1,0.337309617,14.8,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
8/6/2021 16:10,29,1,1,NA,14.8,44.2333796,-123.1625399,70,site.0.mouth,mouth.mixed,NA
8/6/2021 16:30,29,1,1,0.386436713,14.8,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/6/2021 16:40,29,1,1,0.241209076,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/6/2021 16:50,29,1,1,NA,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/6/2021 17:00,29,1,1,0.252982213,14.8,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/6/2021 17:10,29,1,1,0.348711915,14.8,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
8/6/2021 17:20,29,1,1,0.302371578,14.8,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
8/6/2021 18:50,29,1,1,0,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/6/2021 19:30,29,1,1,0,14,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/6/2021 19:40,29,1,1,0.565685425,14.8,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
8/6/2021 19:50,29,1,1,1.13137085,15.6,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/6/2021 20:20,29,1,1,1.13137085,13.2,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/6/2021 20:30,29,1,1,0.923760431,14,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
8/6/2021 20:40,29,2,1,0.482418151,14,44.23122,-123.1629,83,site.2,1.137853107,8.090977836
8/6/2021 20:50,29,2,2,0.480196038,14,44.23122,-123.1629,99,site.3,1.502830189,3.341103048
8/6/2021 21:00,29,2,1,0.699090318,14,44.23122,-123.1629,94,site.2,1.338461538,7.811163708
8/6/2021 21:10,29,2,2,0.414039336,14,44.23122,-123.1629,94,site.3,1.491228851,3.248971847
8/6/2021 21:20,29,2,1,0.960392077,14,44.23122,-123.1629,118,site.2,1.498747764,7.732520068
8/6/2021 21:30,29,2,1,0.421089085,14,44.23122,-123.1629,118,site.2,0.990506329,7.842658228
8/6/2021 21:40,29,2,2,0.427617987,14.8,44.23122,-123.1629,109,site.3,1.182491519,4.136027139
8/6/2021 21:50,29,2,2,0.413118224,14,44.23122,-123.1629,91,site.3,1.33781284,3.607573449
8/6/2021 22:00,29,2,2,0.492582341,14,44.23122,-123.1629,97,site.3,1.140009425,4.076357573
8/6/2021 22:10,29,2,2,0.431487912,14,44.23122,-123.1629,93,site.3,0.942950392,4.600399679
8/6/2021 22:20,29,2,1,0.666666667,13.2,44.23122,-123.1629,77,site.2,1.898924731,7.166912049
8/6/2021 22:30,29,2,2,0.398090681,14,44.23122,-123.1629,97,site.3,0.959190372,4.416096617
8/6/2021 22:40,29,2,2,0.427617987,14.8,44.23122,-123.1629,90,site.3,0.703287381,5.13658455
8/6/2021 22:50,29,2,2,0.461880215,14,44.23122,-123.1629,84,site.3,0.899240781,4.8623711
8/6/2021 23:00,29,2,2,0,14,44.23122,-123.1629,75,site.3,0.913354037,4.496478739
8/6/2021 23:10,29,2,2,0.528180233,14.8,44.23122,-123.1629,89,site.3,0.710387745,5.18050521
8/6/2021 23:20,29,3,1,0.604743157,14,44.23065,-123.16275,101,site.3,0.958931699,4.510525394
8/6/2021 23:30,29,2,2,1.501303781,18.8,44.23122,-123.1629,109,site.3,0.204199379,8.07
8/6/2021 23:40,29,2,1,0.511952379,18,44.23122,-123.1629,105,site.2,0.396085998,7.881599242
8/6/2021 23:50,29,2,1,0.80293579,14.8,44.23122,-123.1629,103,site.2,0.841146806,7.502595615
8/7/2021 0:10,29,2,1,0.461880215,18,44.23122,-123.1629,105,site.2,0.382539378,7.850476373
8/7/2021 0:20,29,2,2,0.461880215,17.2,44.23122,-123.1629,98,site.3,0.631605563,5.14637703
8/7/2021 0:30,29,2,1,0.695774794,17.2,44.23122,-123.1629,100,site.2,0.32797243,7.562816684
8/7/2021 0:40,29,2,1,1.056360467,15.6,44.23122,-123.1629,106,site.2,0.727246433,7.116730547
8/7/2021 0:50,29,2,1,0,17.2,44.23122,-123.1629,80,site.2,0.492487638,7.533367469
8/7/2021 1:00,29,2,2,0.357770876,17.2,44.23122,-123.1629,95,site.3,0.484300404,5.59413345
8/7/2021 1:10,29,2,2,0.602218122,17.2,44.23122,-123.1629,82,site.3,0.47,5.161846154
8/7/2021 1:20,29,2,1,0.780720058,16.4,44.23122,-123.1629,103,site.2,0.598706412,7.289646679
8/7/2021 1:30,29,2,1,0.352766841,18,44.23122,-123.1629,91,site.2,0.368465589,7.345275552
8/7/2021 1:40,29,2,2,0.415099617,16.4,44.23122,-123.1629,92,site.3,0.516224453,3.926195493
8/7/2021 1:50,29,2,1,0.669328021,17.2,44.23122,-123.1629,98,site.2,0.476287007,7.250030027
8/7/2021 2:00,29,2,2,0.286912601,17.2,44.23122,-123.1629,104,site.3,0.423376377,4.655914575
8/7/2021 2:10,29,2,1,0.4,17.2,44.23122,-123.1629,87,site.2,0.284859019,7.428905824
8/7/2021 2:20,29,2,1,0.48074017,17.2,44.23122,-123.1629,75,site.2,0.289549932,7.417954414
8/7/2021 2:30,29,2,2,0.373679493,17.2,44.23122,-123.1629,78,site.3,0.39973588,3.255970369
8/7/2021 2:40,29,2,1,0.533333333,17.2,44.23122,-123.1629,111,site.2,0.459994167,6.906314184
8/7/2021 2:50,29,2,1,0.601297299,17.2,44.23122,-123.1629,83,site.2,0.45691665,6.578677796
8/7/2021 3:00,29,2,2,0.461880215,17.2,44.23122,-123.1629,81,site.3,0.384743875,3.353912969
8/7/2021 3:10,29,2,2,0.602218122,17.2,44.23122,-123.1629,84,site.3,0.385061392,3.258184489
8/7/2021 3:20,29,2,1,0.461880215,18,44.23122,-123.1629,81,site.2,0.326907908,6.244949714
8/7/2021 3:30,29,2,2,0.282842712,17.2,44.23122,-123.1629,91,site.3,0.379322268,3.385651665
8/7/2021 3:40,29,2,2,0.578997492,18,44.23122,-123.1629,109,site.3,0.268394649,3.474010805
8/7/2021 3:50,29,2,2,0,17.2,44.23122,-123.1629,75,site.3,0.357125891,3.301827151
8/7/2021 4:00,29,2,1,0.461880215,17.2,44.23122,-123.1629,98,site.2,0.230912092,4.67
8/7/2021 4:10,29,2,2,0.709632967,17.2,44.23122,-123.1629,107,site.3,0.354972376,3.308754781
8/7/2021 4:20,29,2,1,NA,18,44.23122,-123.1629,83,site.2,0.275472299,4.06615352
8/7/2021 4:30,29,2,2,0.431487912,18,44.23122,-123.1629,84,site.3,0.065668203,3.84
8/7/2021 4:40,29,2,2,0.563833749,17.2,44.23122,-123.1629,100,site.3,0.336067643,2.677490001
8/7/2021 4:50,29,2,2,0.888444333,17.2,44.23122,-123.1629,114,site.3,0.326578817,2.717026355
8/7/2021 5:00,29,2,1,0.851665036,14,44.23122,-123.1629,104,site.2,0.905737705,3.751605717
8/7/2021 5:10,29,2,1,0.414039336,14,44.23122,-123.1629,85,site.2,0.90448505,3.703193628
8/7/2021 6:50,29,1,1,NA,13.2,44.2333796,-123.1625399,73,site.0.mouth,mouth.mixed,NA
8/7/2021 8:20,29,1,1,NA,14,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
8/7/2021 8:30,29,1,1,NA,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/7/2021 8:50,29,1,1,0,13.2,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/7/2021 9:10,29,1,1,0.709124208,14,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/7/2021 9:20,29,1,1,0.461880215,14.8,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/7/2021 9:50,29,1,1,NA,14,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/7/2021 10:10,29,1,1,0.565685425,14,44.2333796,-123.1625399,74,site.0.mouth,mouth.mixed,NA
8/7/2021 10:20,29,1,1,0.302371578,14,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/7/2021 10:30,29,1,1,0.4,14.8,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
8/7/2021 10:40,29,1,1,0.326055658,14.8,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
8/7/2021 10:50,29,1,1,0.438178046,14,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
8/7/2021 11:10,29,1,1,0.565685425,14.8,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
8/7/2021 11:40,29,1,1,NA,14.8,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
8/7/2021 12:00,29,1,1,NA,14.8,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
8/7/2021 12:10,29,1,1,0.565685425,15.6,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
8/7/2021 12:30,29,1,1,NA,14.8,44.2333796,-123.1625399,73,site.0.mouth,mouth.mixed,NA
8/7/2021 12:40,29,1,1,0,15.6,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/7/2021 12:50,29,1,1,0.427617987,15.6,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/7/2021 13:10,29,1,1,0.669328021,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
8/7/2021 13:50,29,1,1,NA,14.8,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
8/7/2021 14:00,29,1,1,0.302371578,15.6,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/7/2021 14:10,29,1,1,0.491133507,15.6,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/7/2021 14:20,29,1,1,0.512695956,15.6,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
8/7/2021 14:30,29,1,1,0.539958846,14.8,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
8/7/2021 14:40,29,1,1,0.391488388,15.6,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/7/2021 14:50,29,1,1,0.384307569,15.6,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/7/2021 15:00,29,1,1,0.538074167,14.8,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
8/7/2021 15:10,29,1,1,0.494677554,14.8,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
8/7/2021 15:20,29,1,1,2.746678435,14.8,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
8/7/2021 15:30,29,1,1,0.266666667,14.8,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
8/7/2021 15:50,29,1,1,0.440385506,14.8,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/7/2021 16:00,29,1,1,0.183532587,14.8,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
8/7/2021 16:10,29,1,1,0.411449052,14.8,44.2333796,-123.1625399,101,site.0.mouth,mouth.mixed,NA
8/7/2021 16:20,29,1,1,0.420500313,14.8,44.2333796,-123.1625399,105,site.0.mouth,mouth.mixed,NA
8/7/2021 16:30,29,1,1,0.559364719,15.6,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
8/7/2021 16:40,29,1,1,0.390360029,14.8,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
8/7/2021 16:50,29,1,1,0.923760431,16.4,44.2333796,-123.1625399,75,site.0.mouth,mouth.mixed,NA
8/7/2021 17:00,29,1,1,0.469709251,14.8,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
8/7/2021 17:10,29,1,1,0.552386923,14.8,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
8/7/2021 17:20,29,1,1,1.385640646,17.2,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
8/7/2021 17:30,29,1,1,0.629436634,16.4,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
8/7/2021 17:50,29,1,1,0.350823208,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
8/7/2021 18:00,29,1,1,0.461880215,15.6,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
8/7/2021 18:10,29,1,1,0.492582341,14.8,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
8/7/2021 18:20,29,1,1,0.565685425,14.8,44.2333796,-123.1625399,75,site.0.mouth,mouth.mixed,NA
8/7/2021 18:30,29,1,1,0.602218122,15.6,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
8/7/2021 18:40,29,1,1,NA,14.8,44.2333796,-123.1625399,73,site.0.mouth,mouth.mixed,NA
8/7/2021 18:50,29,1,1,0.896717661,15.6,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
8/7/2021 19:00,29,1,1,1.13137085,16.4,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
8/7/2021 19:20,29,1,1,0.629436634,15.6,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
8/7/2021 19:30,29,1,1,0.876356092,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
