"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-08-02 11:20:00,27,2,1,0.565685425,14,44.23122,-123.1629,82,20,0,0,0,0,0,0,0,0,0,0,0,19.508,0,0,0,0,0,0,0,0,0,0
2021-08-02 19:20:00,27,2,1,NA,14,44.23122,-123.1629,84,50,1,1,1,0,0,0,0,0,0,0,1.6,21.056,1,1,1,0,0,0,0,0,0,0
2021-08-02 20:30:00,27,1,1,0.56298524,14,44.2333796,-123.1625399,85,70,1,1,1,1,1,0,0,0,0,0,0,20.841,0,0,0,0,0,0,0,0,0,0
2021-08-03 09:00:00,27,1,1,0.923760431,14,44.2333796,-123.1625399,78,80,1,1,1,1,1,1,0,0,0,0,1.6,19.436,1,1,1,1,1,1,0,0,0,0
2021-08-03 09:30:00,27,1,1,NA,12.4,44.2333796,-123.1625399,79,30,1,0,0,0,0,0,0,0,0,0,-1.6,19.555,0,0,0,0,0,0,0,0,0,0
2021-08-03 16:10:00,27,2,1,0.497265248,14,44.23122,-123.1629,105,400,1,1,1,1,1,1,1,1,1,1,1.6,20.627,1,1,1,1,1,1,1,1,1,1
2021-08-03 16:30:00,27,2,1,0.417786374,13.2,44.23122,-123.1629,81,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.841,0,0,0,0,0,0,0,0,0,0
2021-08-06 12:20:00,27,2,1,NA,14.8,44.23122,-123.1629,78,80,1,1,1,1,1,1,0,0,0,0,2.4,18.842,1,1,1,1,1,1,0,0,0,0
2021-08-06 12:40:00,27,2,1,NA,14.8,44.23122,-123.1629,72,20,0,0,0,0,0,0,0,0,0,0,0,18.866,0,0,0,0,0,0,0,0,0,0
2021-08-07 13:50:00,27,2,1,0,13.2,44.23122,-123.1629,93,30,1,0,0,0,0,0,0,0,0,0,1.6,20.317,1,0,0,0,0,0,0,0,0,0
2021-08-07 14:20:00,27,2,1,0.4,13.2,44.23122,-123.1629,77,30,1,0,0,0,0,0,0,0,0,0,0,20.531,0,0,0,0,0,0,0,0,0,0
2021-08-07 21:50:00,27,1,1,0.738838516,19.6,44.2333796,-123.1625399,83,40,1,1,0,0,0,0,0,0,0,0,3.2,20.222,1,1,0,0,0,0,0,0,0,0
2021-08-07 22:00:00,27,1,1,0.461880215,18.8,44.2333796,-123.1625399,82,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.269,0,0,0,0,0,0,0,0,0,0
2021-08-08 01:10:00,27,1,1,0.4,16.4,44.2333796,-123.1625399,78,110,1,1,1,1,1,1,1,1,1,0,2.4,19.651,1,1,1,1,1,1,1,1,1,0
2021-08-08 01:20:00,27,1,1,NA,16.4,44.2333796,-123.1625399,74,10,0,0,0,0,0,0,0,0,0,0,0,19.674,0,0,0,0,0,0,0,0,0,0
2021-08-08 02:50:00,27,1,1,NA,18.8,44.2333796,-123.1625399,83,40,1,1,0,0,0,0,0,0,0,0,4,19.603,1,1,0,0,0,0,0,0,0,0
2021-08-08 03:30:00,27,1,1,0.945705543,15.6,44.2333796,-123.1625399,89,40,1,1,0,0,0,0,0,0,0,0,-3.2,19.365,0,0,0,0,0,0,0,0,0,0
2021-08-08 10:00:00,27,1,1,NA,14,44.2333796,-123.1625399,73,140,1,1,1,1,1,1,1,1,1,1,1.6,18.818,1,1,1,1,1,1,1,1,1,1
2021-08-08 11:30:00,27,2,1,0,13.2,44.23122,-123.1629,90,90,1,1,1,1,1,1,1,0,0,0,-0.800000000000001,19.127,0,0,0,0,0,0,0,0,0,0
2021-08-08 17:00:00,27,2,1,NA,14.8,44.23122,-123.1629,102,30,1,0,0,0,0,0,0,0,0,0,1.6,20.46,1,0,0,0,0,0,0,0,0,0
2021-08-08 17:10:00,27,2,1,0.357770876,14,44.23122,-123.1629,115,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.269,0,0,0,0,0,0,0,0,0,0
2021-08-09 00:10:00,27,2,1,0.24688536,18,44.23122,-123.1629,109,50,1,1,1,0,0,0,0,0,0,0,6.4,19.08,1,1,1,0,0,0,0,0,0,0
2021-08-09 00:20:00,27,2,1,0.326598632,18,44.23122,-123.1629,116,10,0,0,0,0,0,0,0,0,0,0,0,19.103,0,0,0,0,0,0,0,0,0,0
