"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-08-04 07:50:00,30,2,1,1.48131216,14.8,44.23122,-123.1629,80,40,1,1,0,0,0,0,0,0,0,0,1.6,18.723,1,1,0,0,0,0,0,0,0,0
2021-08-04 08:40:00,30,2,1,0.565685425,14,44.23122,-123.1629,98,50,1,1,1,0,0,0,0,0,0,0,-0.800000000000001,18.747,0,0,0,0,0,0,0,0,0,0
2021-08-05 18:30:00,30,2,1,0.565685425,14,44.23122,-123.1629,86,40,1,1,0,0,0,0,0,0,0,0,1.6,19.056,1,1,0,0,0,0,0,0,0,0
2021-08-05 18:50:00,30,2,1,NA,13.2,44.23122,-123.1629,83,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,18.794,0,0,0,0,0,0,0,0,0,0
2021-08-06 01:50:00,30,1,1,2.828427125,16.4,44.2333796,-123.1625399,88,40,1,1,0,0,0,0,0,0,0,0,4,17.701,1,1,0,0,0,0,0,0,0,0
2021-08-06 02:30:00,30,1,1,0.427617987,13.2,44.2333796,-123.1625399,84,40,1,1,0,0,0,0,0,0,0,0,-3.2,17.605,0,0,0,0,0,0,0,0,0,0
2021-08-06 19:50:00,30,2,1,NA,14,44.23122,-123.1629,77,150,1,1,1,1,1,1,1,1,1,1,4,19.151,1,1,1,1,1,1,1,1,1,1
2021-08-06 20:00:00,30,1,1,0.565685425,14,44.2333796,-123.1625399,81,10,0,0,0,0,0,0,0,0,0,0,0,19.246,0,0,0,0,0,0,0,0,0,0
2021-08-07 17:40:00,30,2,1,0.461880215,14,44.23122,-123.1629,87,290,1,1,1,1,1,1,1,1,1,1,1.6,19.912,1,1,1,1,1,1,1,1,1,1
2021-08-07 20:00:00,30,2,1,NA,14.8,44.23122,-123.1629,78,140,1,1,1,1,1,1,1,1,1,1,0.800000000000001,20.317,0,0,0,0,0,0,0,0,0,0
2021-08-08 14:40:00,30,2,1,NA,18,44.23122,-123.1629,80,510,1,1,1,1,1,1,1,1,1,1,3.2,20.055,1,1,1,1,1,1,1,1,1,1
2021-08-08 15:50:00,30,2,1,NA,14,44.23122,-123.1629,85,70,1,1,1,1,1,0,0,0,0,0,-4,20.317,0,0,0,0,0,0,0,0,0,0
2021-08-09 05:10:00,30,2,1,NA,17.2,44.23122,-123.1629,79,350,1,1,1,1,1,1,1,1,1,1,3.2,18.295,1,1,1,1,1,1,1,1,1,1
2021-08-09 05:20:00,30,1,1,0.8,14.8,44.2333796,-123.1625399,87,10,0,0,0,0,0,0,0,0,0,0,-2.4,18.247,0,0,0,0,0,0,0,0,0,0
2021-08-10 11:20:00,30,2,1,0.8,14.8,44.23122,-123.1629,81,110,1,1,1,1,1,1,1,1,1,0,1.6,18.224,1,1,1,1,1,1,1,1,1,0
2021-08-10 11:30:00,30,2,1,0.8,13.2,44.23122,-123.1629,98,10,0,0,0,0,0,0,0,0,0,0,-1.6,18.343,0,0,0,0,0,0,0,0,0,0
2021-08-10 13:10:00,30,2,1,0.923760431,16.4,44.23122,-123.1629,79,40,1,1,0,0,0,0,0,0,0,0,3.2,19.484,1,1,0,0,0,0,0,0,0,0
2021-08-10 13:20:00,30,2,1,0.666666667,14,44.23122,-123.1629,92,10,0,0,0,0,0,0,0,0,0,0,-2.4,19.555,0,0,0,0,0,0,0,0,0,0
2021-08-11 16:50:00,30,2,1,0.421637021,15.6,44.23122,-123.1629,88,50,1,1,1,0,0,0,0,0,0,0,1.6,21.342,1,1,1,0,0,0,0,0,0,0
2021-08-11 17:10:00,30,2,1,0.682242292,16.4,44.23122,-123.1629,78,20,0,0,0,0,0,0,0,0,0,0,0.799999999999999,21.366,0,0,0,0,0,0,0,0,0,0
2021-08-12 02:20:00,30,1,1,NA,16.4,44.2333796,-123.1625399,73,40,1,1,0,0,0,0,0,0,0,0,1.6,20.198,1,1,0,0,0,0,0,0,0,0
2021-08-12 02:40:00,30,1,1,0.565685425,15.6,44.2333796,-123.1625399,83,20,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,20.198,0,0,0,0,0,0,0,0,0,0
2021-08-12 20:20:00,30,2,1,0.386436713,15.6,44.23122,-123.1629,92,70,1,1,1,1,1,0,0,0,0,0,1.6,20.674,1,1,1,1,1,0,0,0,0,0
2021-08-12 20:30:00,30,1,1,NA,15.6,44.2333796,-123.1625399,94,10,0,0,0,0,0,0,0,0,0,0,0,20.746,0,0,0,0,0,0,0,0,0,0
2021-08-15 01:50:00,30,1,1,1.13137085,16.4,44.2333796,-123.1625399,79,40,1,1,0,0,0,0,0,0,0,0,1.6,19.698,1,1,0,0,0,0,0,0,0,0
2021-08-15 03:10:00,30,1,1,NA,14.8,44.2333796,-123.1625399,89,80,1,1,1,1,1,1,0,0,0,0,-1.6,19.532,0,0,0,0,0,0,0,0,0,0
2021-08-15 09:10:00,30,2,1,0.565685425,14.8,44.23122,-123.1629,79,50,1,1,1,0,0,0,0,0,0,0,1.6,19.175,1,1,1,0,0,0,0,0,0,0
2021-08-15 10:00:00,30,2,1,NA,14,44.23122,-123.1629,77,50,1,1,1,0,0,0,0,0,0,0,-0.800000000000001,19.341,0,0,0,0,0,0,0,0,0,0
2021-08-15 13:10:00,30,2,1,1.697056275,15.6,44.23122,-123.1629,76,70,1,1,1,1,1,0,0,0,0,0,1.6,19.722,1,1,1,1,1,0,0,0,0,0
2021-08-15 13:50:00,30,2,1,0,14,44.23122,-123.1629,80,40,1,1,0,0,0,0,0,0,0,0,-1.6,19.627,0,0,0,0,0,0,0,0,0,0
2021-08-16 17:40:00,30,2,1,NA,15.6,44.23122,-123.1629,83,40,1,1,0,0,0,0,0,0,0,0,1.6,19.96,1,1,0,0,0,0,0,0,0,0
2021-08-16 18:10:00,30,2,1,NA,14.8,44.23122,-123.1629,82,30,1,0,0,0,0,0,0,0,0,0,-0.799999999999999,20.246,0,0,0,0,0,0,0,0,0,0
2021-08-16 20:30:00,30,1,1,0.53935989,15.6,44.2333796,-123.1625399,89,130,1,1,1,1,1,1,1,1,1,1,2.4,20.198,1,1,1,1,1,1,1,1,1,1
2021-08-16 20:40:00,30,1,1,0.326598632,15.6,44.2333796,-123.1625399,83,10,0,0,0,0,0,0,0,0,0,0,0,20.222,0,0,0,0,0,0,0,0,0,0
2021-08-18 20:30:00,30,1,1,0.461880215,16.4,44.2333796,-123.1625399,77,880,1,1,1,1,1,1,1,1,1,1,3.2,18.842,1,1,1,1,1,1,1,1,1,1
2021-08-18 20:40:00,30,1,1,0.634369169,18,44.2333796,-123.1625399,84,10,0,0,0,0,0,0,0,0,0,0,1.6,18.913,0,0,0,0,0,0,0,0,0,0
2021-08-20 00:20:00,30,1,1,NA,18.8,44.2333796,-123.1625399,76,40,1,1,0,0,0,0,0,0,0,0,4,19.127,1,1,0,0,0,0,0,0,0,0
2021-08-20 00:30:00,30,1,1,0,15.6,44.2333796,-123.1625399,82,10,0,0,0,0,0,0,0,0,0,0,-3.2,19.103,0,0,0,0,0,0,0,0,0,0
2021-08-20 20:20:00,30,1,1,0,14.8,44.2333796,-123.1625399,86,420,1,1,1,1,1,1,1,1,1,1,4.8,18.675,1,1,1,1,1,1,1,1,1,1
2021-08-20 20:30:00,30,1,1,0.650182161,14.8,44.2333796,-123.1625399,88,10,0,0,0,0,0,0,0,0,0,0,0,18.723,0,0,0,0,0,0,0,0,0,0
2021-08-22 00:10:00,30,1,1,1.697056275,15.6,44.2333796,-123.1625399,77,40,1,1,0,0,0,0,0,0,0,0,1.6,18.271,1,1,0,0,0,0,0,0,0,0
2021-08-22 00:20:00,30,1,1,NA,14.8,44.2333796,-123.1625399,80,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,18.224,0,0,0,0,0,0,0,0,0,0
2021-08-22 20:20:00,30,1,1,0.505964426,15.6,44.2333796,-123.1625399,86,680,1,1,1,1,1,1,1,1,1,1,1.6,17.701,1,1,1,1,1,1,1,1,1,1
2021-08-22 20:30:00,30,1,1,0.580008842,15.6,44.2333796,-123.1625399,86,10,0,0,0,0,0,0,0,0,0,0,0,17.724,0,0,0,0,0,0,0,0,0,0
